SupplyDemandRatio,reps,inv_mean,inv_rmoe,serv_mean,serv_rmoe,gini_mean,gini_rmoe,minsl_mean,minsl_rmoe,maxmindiffsl_mean,maxmindiffsl_rmoe,wgtdstddev_serv_mean,wgtdstddev_serv_rmoe,stddev_serv_mean,stddev_serv_rmoe
0.6,10,5.873,0.0150820155186373,0.57365,0.00358936071800644,0.24834,0.020676562888917,0.11443,0.118247847269429,0.87767,0.0141008591731454,0.25566,0.0227021333806822,0.24563,0.0171182348361805
0.65,10,6.539,0.011706927580095,0.61961,0.00349250894073257,0.20917,0.0184204753587743,0.15484,0.055674525893028,0.83869,0.0100734591610784,0.23102,0.0187235764032912,0.22249,0.0108055800746346
0.7,10,7.346,0.0119202514269616,0.66429,0.00331091194126751,0.18271,0.0160412927456641,0.18008,0.114887887850316,0.8162,0.0246664296777188,0.21542,0.0159411766672775,0.20722,0.0163363820553651
0.75,10,8.075,0.0108202366131983,0.71014,0.00275516952356054,0.15157,0.025464485256793,0.30595,0.0440447943749893,0.69165,0.0178938088096269,0.19078,0.028814510087523,0.17768,0.0216037502715376
0.8,10,8.754,0.00982318587531638,0.75523,0.00279463246225006,0.12049,0.0196515675083697,0.3546,0.0260912222995879,0.64394,0.0143389721877081,0.16184,0.0204677251948399,0.15297,0.0172402571216006
0.85,10,9.795,0.0112336728026958,0.79792,0.00309257675327333,0.09754,0.0221872195620143,0.37441,0.0504076693953568,0.62526,0.0302699115193053,0.14013,0.022113491133539,0.1362,0.0179315601982213
0.9,10,11.262,0.0149842252741257,0.83784,0.00304139336593102,0.07633,0.0257151833162878,0.39856,0.0576025817776721,0.60144,0.0381718625188032,0.11858,0.0222466758274778,0.11937,0.019930262665748
0.95,10,13.221,0.0129908574074112,0.87397,0.00319107861990406,0.05937,0.0391858351382596,0.48178,0.0558806882955174,0.51822,0.0519512909710439,0.09866,0.0370447800193969,0.09734,0.0486989463449004
1,10,15.078,0.0126637022998989,0.9096,0.00265485927434235,0.04413,0.0328455172564598,0.53805,0.0417033380612537,0.46195,0.0485733976487879,0.07965,0.0370665548429854,0.07361,0.0395566338161684
1.05,10,16.971,0.0131166496411682,0.93997,0.00232175264169497,0.03337,0.0438054726188235,0.62976,0.0739075384489633,0.37024,0.125713081821573,0.06273,0.049989967986267,0.05746,0.0569515669479194
1.1,10,19.153,0.0111893835722267,0.96193,0.00228071388499825,0.02252,0.0674634753862351,0.71794,0.0916471057828814,0.28206,0.233273498992278,0.0432,0.0721279497102268,0.04193,0.0736597528333258
1.15,10,20.88,0.0117950927768016,0.97184,0.00196669193427308,0.01778,0.0880786711735857,0.7216,0.0942670299576633,0.2784,0.244335807533943,0.03612,0.0886186776918682,0.03741,0.089829004408827
1.2,10,21.538,0.0119037600545988,0.97487,0.00192377533306041,0.01631,0.0819647558837272,0.72183,0.0944050653819214,0.27817,0.244973966799555,0.03395,0.0761208519416951,0.03626,0.0941541009433693
