parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
2,10,0.17274,0.00576795288006643,0.0333909510250459,0.24638,0.00302470049499855,0.0122765666653078,0.06747,0.00177390527618836,0.0262917633939285
2.5,10,0.27791,0.00752448569405246,0.0270752606745078,0.29797,0.00367496951098463,0.012333354065794,0.07972,0.00210649094625794,0.0264236194964618
3,10,0.40498,0.00879197344652748,0.021709648492586,0.34697,0.0041974365955108,0.0120974049500268,0.09096,0.00248819664817715,0.0273548444170751
3.5,10,0.54799,0.0101914743881562,0.0185979203783942,0.39302,0.00462168572612971,0.0117594161267358,0.10148,0.0027591713925259,0.0271893121060889
4,10,0.70994,0.0123834917093506,0.0174430116761284,0.43762,0.00513362045257644,0.0117307720227056,0.11138,0.00304411270341804,0.0273308736166102
4.5,10,0.88585,0.0148108015268137,0.0167193108616737,0.47925,0.00541007735413994,0.0112886329768178,0.12052,0.0033470566997156,0.0277717947205078
5,10,1.07949,0.0171409181286573,0.0158787187733627,0.5185,0.00565735363339904,0.0109110002572788,0.12899,0.00352563389792846,0.0273326141400764
5.5,10,1.2879,0.0214610801426417,0.0166636230628478,0.55543,0.00594741860866264,0.010707773452393,0.13674,0.003731236944738,0.0272870918878017
6,10,1.51518,0.0263109233238043,0.0173648829339117,0.59056,0.00620963690332302,0.0105148281348602,0.14373,0.00378731083957411,0.0263501762998268
6.5,10,1.75392,0.0288559339111463,0.0164522520474972,0.62279,0.00659474873786375,0.0105890408289532,0.14953,0.00369904963410273,0.0247378428014628
7,10,2.01206,0.0317726176682585,0.0157910885700518,0.65335,0.00698053876940106,0.0106842255596557,0.15462,0.00351731270148106,0.0227481095684974
7.5,10,2.28462,0.0340976137571075,0.0149248512912903,0.68174,0.0071340410166095,0.0104644600824501,0.15885,0.0035466132452117,0.0223268067057709
8,10,2.57361,0.0371214025091845,0.0144238647305476,0.70855,0.00732585961584791,0.0103392274586803,0.16233,0.00381650134372656,0.0235107579851325
8.5,10,2.87527,0.0404715616591316,0.0140757430290483,0.73341,0.0074591355936492,0.01017048525879,0.16504,0.00403738855972796,0.0244630911277749
9,10,3.19624,0.0435071850789422,0.0136119894247435,0.75658,0.00723802521379661,0.00956676784186287,0.16689,0.00409702515165984,0.0245492549083818
9.5,10,3.5312,0.0478055120912966,0.0135380358210514,0.7775,0.00696368750335944,0.00895651125834012,0.16805,0.00420507685753516,0.0250227721364782
10,10,3.88399,0.0522653391581415,0.0134566101246763,0.79681,0.00667880844861816,0.00838193352068644,0.16866,0.0043230923993518,0.0256319957272134
10.5,10,4.24902,0.0571206370421993,0.0134432497475181,0.81428,0.0064716154205199,0.00794765365785712,0.16863,0.00444478469119834,0.0263582084516298
11,10,4.63032,0.0622542872570592,0.0134449211408843,0.83021,0.00615635899465838,0.00741542380199995,0.16793,0.00445485670750973,0.0265280575686877
11.5,10,5.02581,0.0674976525430823,0.0134302037966183,0.84461,0.00580955888017518,0.00687839225225273,0.16669,0.00447563852973951,0.0268500721683335
12,10,5.4421,0.0725721831472332,0.0133353270147982,0.85769,0.00552616893456337,0.00644308425487457,0.16514,0.00447647294492737,0.0271071390633848
12.5,10,5.85223,0.0770021285871444,0.0131577413374294,0.86918,0.00534535278286974,0.00614988009718326,0.16357,0.00458359315821114,0.0280222116415672
13,10,6.27998,0.0820872491834551,0.0130712596510586,0.87984,0.00522545786021558,0.00593910013208718,0.16164,0.00470356442427797,0.0290990127708362
13.5,10,6.71902,0.0878722879937823,0.0130781405612399,0.88932,0.00508583807318584,0.00571879421713876,0.1594,0.00481768549317109,0.0302238738592916
14,10,7.16785,0.0940903631560876,0.0131267204470082,0.89786,0.0049632869467275,0.00552790740953768,0.15692,0.00497141592350152,0.0316812128696248
14.5,10,7.62171,0.10043512712008,0.0131775057198555,0.90558,0.0047845951246335,0.0052834593571341,0.15429,0.00501294028423772,0.032490377109584
15,10,8.08497,0.106739064094413,0.0132021595744218,0.91269,0.00469777560412017,0.00514717549674059,0.15146,0.00513448510715101,0.0338999412858247
15.5,10,8.55167,0.112612093519183,0.0131684330100651,0.91922,0.00464389039204558,0.00505199015692172,0.14881,0.00520878783766221,0.0350029422596748
16,10,9.03379,0.119453099899984,0.0132229219297752,0.92509,0.00455129556939561,0.00491984084726417,0.146,0.00528231212002219,0.036180220000152
16.5,10,9.51907,0.125913257283894,0.0132274746675772,0.93028,0.00442232834802864,0.00475376053234364,0.1433,0.00530030130799708,0.0369874480669719
17,10,10.01548,0.133048912946313,0.0132843271561935,0.93507,0.00424053598499057,0.00453499308606904,0.14053,0.00534337604640861,0.0380230274418886
17.5,10,10.51964,0.140136991283942,0.013321462643583,0.93941,0.00404765705398402,0.00430872255350063,0.13776,0.00540478465230372,0.0392333380684068
18,10,11.0358,0.146556431750594,0.0132800913164967,0.94341,0.00388427958485655,0.00411727624771472,0.13482,0.00553314321922399,0.0410409673581367
18.5,10,11.5524,0.152004163224857,0.0131577995243289,0.94691,0.00376066407610854,0.00397151162846368,0.13199,0.00564605888740102,0.0427764140268279
19,10,12.08353,0.157045784779457,0.012996681001285,0.95013,0.00365937243192812,0.00385144394127974,0.12896,0.0057590657020041,0.0446577675403544
19.5,10,12.62159,0.162842557981437,0.0129019052260006,0.95318,0.00356995107591749,0.00374530631771281,0.12601,0.00586120113439027,0.0465137777508949
20,10,13.16754,0.169667899851655,0.012885314937464,0.95604,0.00343521647773308,0.00359317233351437,0.12302,0.00589629623257026,0.0479295743177553
20.5,10,13.7158,0.176770537204215,0.0128880952772871,0.95867,0.00332456805147508,0.00346789620148235,0.1202,0.00596003310952772,0.0495843020759378
21,10,14.27638,0.183307394427612,0.0128399072053008,0.96108,0.00322614385847184,0.00335679013034486,0.11712,0.00593403644672925,0.0506662947978932
21.5,10,14.83967,0.190429175020636,0.0128324400084797,0.96331,0.00321416760677543,0.00333658698318862,0.11411,0.00585048600298395,0.0512705810444654
