parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
1,10,0.71357,0.0474898922094188,0.0665525347329888,0.25383,0.00252157044892442,0.00993409151370767,0.10161,0.00368626507517358,0.0362785658416846
2,10,1.45061,0.0691940237919111,0.0476999495328938,0.42517,0.00443949975360087,0.0104417050911421,0.1129,0.00359357090123769,0.0318296802589698
3,10,2.09545,0.0698912368329853,0.0333538079328952,0.54242,0.00594072231448145,0.0109522552901468,0.1209,0.00315635063535934,0.0261071185720376
4,10,2.77743,0.0777235772380843,0.0279839914014338,0.63908,0.00737600312846401,0.0115415959323778,0.13156,0.00337719621777197,0.0256703877909089
5,10,3.51239,0.0733102852979792,0.0208719092407105,0.71627,0.00805674444425291,0.0112481947369748,0.13706,0.00365144954839094,0.0266412487114471
6,10,4.31509,0.0681489832866524,0.0157931777290051,0.77535,0.00826151560483238,0.0106552081058005,0.13787,0.00377376214524563,0.0273718876132997
7,10,5.09651,0.0783232690123582,0.0153680202751212,0.82124,0.00793326393695138,0.00966010415585137,0.13496,0.00412275593693776,0.0305479841207599
8,10,5.91212,0.0993215795995568,0.0167996555549544,0.86056,0.0065504413340714,0.0076118357047404,0.12727,0.00604529654598423,0.0474997764279424
9,10,6.75935,0.107263395379577,0.0158688920354143,0.89108,0.00626006531169336,0.00702525621907501,0.11986,0.00649310790026197,0.0541724336748037
10,10,7.60658,0.112404441368638,0.0147772640751347,0.91621,0.00670941524724769,0.00732301027848167,0.10764,0.00640181327646056,0.0594742965111535
11,10,8.42524,0.118042223626332,0.0140105473109765,0.9339,0.0065754032170405,0.00704080010390888,0.09895,0.00726630331201652,0.0734340910764681
12,10,9.24781,0.121581518768749,0.0131470606304356,0.94764,0.00646900301987186,0.0068264351651174,0.09153,0.00840228578529544,0.0917981621904888
13,10,10.01076,0.130866852108138,0.0130726190726916,0.95824,0.00611787975472986,0.00638449632109895,0.08429,0.00942547178565732,0.111821945493621
14,10,10.77484,0.142260671818961,0.0132030426269867,0.9665,0.00569675197907641,0.00589420794524202,0.07627,0.00934011009309372,0.122461126171414
16,10,12.05019,0.152184616054697,0.0126292295851515,0.97703,0.00504981024241945,0.00516853140888146,0.05958,0.00913166503108825,0.15326728820222
18,10,13.00314,0.161056693497193,0.0123859847311644,0.98193,0.00465832164530436,0.00474404656676582,0.05122,0.00948111606744926,0.185105741262188
20,10,13.50516,0.17487359549033,0.0129486504040182,0.98434,0.00418645478020087,0.00425305766320668,0.04761,0.00948906560345468,0.199308246239334
