parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
1.5,10,0.19033,0.00690379222167064,0.0362727484982433,0.2072,0.00237061889715651,0.0114412108936125,0.05302,0.00201514945020628,0.0380073453452712
2,10,0.33876,0.0106999645473971,0.0315856787914663,0.26731,0.00299600886810733,0.01120799396995,0.06661,0.00237429818964117,0.0356447708998824
2.5,10,0.52394,0.0134566113641007,0.0256834968967834,0.32368,0.00355485384853505,0.010982618167743,0.07947,0.00248988581978282,0.031331141560121
3,10,0.74504,0.01586885205342,0.0212993289667938,0.37715,0.00428660857399725,0.0113657923213502,0.09223,0.00259712121310415,0.0281591804521755
3.5,10,0.99347,0.0183520635574798,0.0184726902246467,0.42768,0.00475192109175039,0.0111109266080957,0.105,0.00263026514928734,0.0250501442789271
4,10,1.26986,0.0230918390755984,0.0181845550498468,0.47606,0.00534738067385436,0.0112325771412308,0.11646,0.00251617319312041,0.021605471347419
4.5,10,1.57482,0.0280770530191472,0.0178287378996629,0.52112,0.00574449068780012,0.011023354866058,0.1261,0.00223283297877632,0.0177068436064736
5,10,1.91254,0.0363077760447477,0.0189840610103568,0.56314,0.00614051313671929,0.0109040613998638,0.13343,0.00204943700019732,0.015359641761203
5.5,10,2.28109,0.043174859456041,0.0189272932922598,0.60209,0.00639375713437203,0.0106192714284775,0.13889,0.00235226313342893,0.0169361590714157
6,10,2.67667,0.0490549193475594,0.018326846173626,0.6384,0.00655068894765192,0.0102611042413094,0.14258,0.00289844468944601,0.0203285502135363
6.5,10,3.1065,0.0558773965893187,0.0179872514370895,0.67162,0.00678616801835421,0.010104177985102,0.14426,0.00305648298684761,0.0211873214116707
7,10,3.56456,0.0641697215195246,0.0180021437483237,0.70253,0.00718500641428617,0.0102273303834515,0.14447,0.00288963210576479,0.020001606601819
7.5,10,4.04549,0.0700906794411037,0.0173256340866258,0.7313,0.0073823775754608,0.0100948688301119,0.14375,0.00279276119836823,0.0194279039886485
8,10,4.56315,0.0754261449307276,0.0165294029191956,0.75804,0.00754984265796314,0.00995968901108535,0.14236,0.0028084519547648,0.0197278164847204
8.5,10,5.10365,0.0798884461861941,0.0156531984337081,0.78246,0.00770707401922272,0.00984979937533256,0.13966,0.00286473070753024,0.020512177484822
9,10,5.66571,0.0853942779190476,0.0150721229853006,0.80506,0.00760813329010474,0.0094503928776796,0.13624,0.00277865669863855,0.0203953075355149
9.5,10,6.2531,0.0943734787339936,0.0150922708311067,0.82542,0.00755462416272311,0.00915246076267004,0.13225,0.00273796558699257,0.0207029533988096
10,10,6.86237,0.10263924077497,0.0149568211528917,0.8441,0.00735996746369621,0.00871930750349036,0.12788,0.0029370657950486,0.0229673584223381
10.5,10,7.49075,0.109858085479201,0.0146658325907555,0.86106,0.00721560452722661,0.00837990909719022,0.12352,0.00304144736305303,0.0246231166050278
11,10,8.14419,0.117199013408741,0.0143905057972298,0.87633,0.00685838514326319,0.00782625853646821,0.11882,0.00318057268358319,0.0267679909407775
11.5,10,8.81713,0.123893434956265,0.0140514470078432,0.89013,0.0064041364979554,0.00719460808865604,0.11407,0.00330305717244562,0.0289564054742318
12,10,9.50876,0.127539298942823,0.0134128213292609,0.90255,0.00588952007099617,0.00652542249293243,0.10925,0.00347352824788987,0.0317943089051705
12.5,10,10.20983,0.130692353371896,0.0128006395181796,0.91343,0.00552297024918054,0.00604640776981328,0.10479,0.00375214173861631,0.0358062958165504
13,10,10.9291,0.131193940423752,0.0120040936969881,0.9234,0.00528538186994195,0.00572382701964691,0.10054,0.00406877201021526,0.0404691864950791
13.5,10,11.66774,0.132118268520561,0.0113233812649717,0.93213,0.00519792673369765,0.00557639678338606,0.09643,0.00436571882028352,0.0452734503814531
14,10,12.42262,0.132523019085977,0.010667879971051,0.93983,0.00514070383594394,0.0054698230913505,0.09248,0.00463772798014047,0.0501484426918303
14.5,10,13.19056,0.1353338429195,0.010259901241456,0.9466,0.00494802421623465,0.0052271542533643,0.08864,0.00489966896659583,0.0552760488108735
15,10,13.97179,0.139842630889884,0.0100089273378633,0.95256,0.00480963393201603,0.00504916638533639,0.08493,0.00503940271769494,0.059335955701106
15.5,10,14.76162,0.1455527191215,0.00986021311492233,0.95795,0.00478722170412489,0.00499736072250627,0.08134,0.00519218760832079,0.0638331400088615
16,10,15.56777,0.151225236520658,0.00971399478028373,0.96253,0.00473845060659191,0.00492291212387344,0.07786,0.00532153535739452,0.0683474872514066
16.5,10,16.37999,0.156109967572948,0.00953052886924519,0.9665,0.00473051232367536,0.00489447731368377,0.07469,0.00542923144796347,0.072690205488867
17,10,17.2031,0.160204343457279,0.00931252759428701,0.97006,0.00467991016817869,0.00482435124443713,0.07155,0.00551292948944167,0.077050027804915
17.5,10,18.03585,0.164740269744427,0.00913404523459815,0.97323,0.00457641696041298,0.00470229746351117,0.06853,0.00559873122293495,0.0816975225876981
18,10,18.88016,0.170644216253793,0.00903828231613465,0.97596,0.00444258980325666,0.00455202037302416,0.06567,0.00573826426872951,0.0873802995085961
18.5,10,19.73238,0.176420191199987,0.0089406443216676,0.97823,0.00433884662810548,0.00443540540374501,0.06296,0.00589943720705628,0.0937013533522281
19,10,20.59507,0.18290218779864,0.00888087235433722,0.98024,0.00422107942803471,0.00430616933407605,0.06033,0.00607031052619588,0.100618440679527
