parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
4.5,10,0.4856,0.0337446635043561,0.0694906579578997,0.28728,0.0061278905357209,0.0213307245047372,0.09471,0.00375373404373713,0.0396339778665097
5,10,0.95945,0.0558715238405636,0.0582328665803988,0.37599,0.00778928155751364,0.020716725331827,0.11956,0.00303995936814952,0.0254262242233984
5.5,10,1.58187,0.0827983335056127,0.0523420594016024,0.45489,0.00854810957034751,0.0187915970242202,0.13181,0.00371360666618196,0.0281739372292084
6,10,2.33065,0.101238966813728,0.0434380824292485,0.52688,0.00501015941374234,0.0095091091211326,0.13812,0.00408944917996978,0.0296079436719503
6.5,10,3.21512,0.0919471530377701,0.028598358082364,0.58655,0.00460414619904952,0.00784953746321631,0.14601,0.00249594711126302,0.0170943573129445
7,10,4.23327,0.146844409952303,0.0346881748511914,0.64332,0.00681353687367207,0.0105912094660077,0.14675,0.00372563297530321,0.0253876182303456
7.5,10,5.17853,0.188863149758102,0.0364704172338678,0.69288,0.00589144397466926,0.00850283450910585,0.14808,0.00262535966128664,0.01772933320696
8,10,6.19419,0.269121243116729,0.0434473665025982,0.72901,0.00663392041489126,0.00909990317676199,0.14888,0.00470742875039017,0.031618946469574
8.5,10,7.21273,0.330773711181688,0.0458597107033936,0.76579,0.00433031876476137,0.00565470790263828,0.1456,0.00331967918128645,0.0227999943769673
9,10,8.37673,0.264268022705603,0.0315478740159469,0.79489,0.00428254393555981,0.00538759317082843,0.14526,0.00335105869572919,0.0230693838340162
9.5,10,9.53266,0.29013882523062,0.030436292202871,0.81895,0.0059302552390264,0.00724129096895586,0.14286,0.00342576004608223,0.0239798407257611
10,10,10.70808,0.33999716348558,0.0317514590370617,0.84298,0.0063388688174188,0.00751959574060927,0.13896,0.00485872715659381,0.0349649334815329
10.5,10,11.93847,0.347380494987806,0.0290975723847198,0.86708,0.00580061403033238,0.00668982565660883,0.13778,0.00476680882958167,0.0345972480010282
11,10,12.78974,0.382597483676548,0.0299144066788338,0.88678,0.00424905819839331,0.00479155844560467,0.12964,0.00383058420609703,0.0295478571898876
11.5,10,14.00864,0.598262355638342,0.042706669286836,0.89768,0.00632315968273247,0.0070438905653824,0.12847,0.00545163898861821,0.0424351131674182
12,10,14.95193,0.608416755625228,0.0406915197987971,0.91148,0.0046523389118927,0.00510415907303803,0.12531,0.00597815708354636,0.0477069434486183
12.5,10,16.32951,0.628379107333414,0.038481197986554,0.92205,0.00665331070804436,0.00721578082321388,0.11807,0.00539243855948102,0.0456715385744137
13,10,16.98928,0.573624317340671,0.0337638980192611,0.93165,0.00695892012695456,0.00746945755053353,0.11498,0.0100247309975547,0.087186736802528
13.5,10,17.93484,0.466190821530201,0.0259935868694787,0.94164,0.00408802940628693,0.00434139310807413,0.11266,0.00639687738266796,0.0567803779750396
14,10,19.0244,0.498941275072016,0.0262263869069204,0.94325,0.00474836715794668,0.00503404946509057,0.11425,0.00644573845782364,0.0564178420816074
14.5,10,20.25433,0.880565717642734,0.0434754305693021,0.94996,0.00642829537314865,0.00676691163117253,0.11214,0.00955436954045402,0.0852003704338685
