parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
4.5,250,0.265104,0.00193762615707673,0.00730892840951753,0.2465744,0.000781007696718432,0.00316743220998786,0.0960964,0.000454724258725383,0.00473195935253957
5,250,0.6889924,0.00446509192771487,0.00648061129225064,0.3516024,0.00105587983133423,0.00300305069400617,0.1220948,0.000580703688325711,0.00475617051934817
5.5,250,1.2247544,0.00747291590678995,0.00610156281683083,0.4308412,0.00129204398389966,0.0029988867914667,0.1361812,0.000631176351456656,0.00463482735837734
6,250,1.8626212,0.010863072206899,0.00583214247045993,0.4964048,0.00144636406137816,0.00291367863763235,0.1443264,0.000640210716912843,0.00443585315585259
6.5,250,2.5340292,0.0138273941145437,0.00545668302265169,0.547646,0.00151457159287283,0.0027656033146829,0.1499604,0.000657182077343335,0.00438237079484541
7,250,3.2878136,0.0176438485509668,0.00536643821625617,0.5929156,0.00161499592595533,0.00272382093835164,0.1530212,0.000717255755025817,0.00468729662965535
7.5,250,4.088826,0.0221051801055184,0.00540624132832222,0.6312664,0.00159566233483916,0.00252771624600827,0.1548156,0.000724335074219019,0.00467869564965687
8,250,4.9447836,0.0278796727296444,0.00563819875345898,0.6645248,0.00161840614222205,0.00243543377496529,0.1552016,0.000768887475573893,0.0049541208052874
8.5,250,5.896528,0.0340103963685414,0.00576786820456739,0.695778,0.00158294109646122,0.00227506632354174,0.1556344,0.000792650432491785,0.00509302848529493
9,250,6.8954912,0.0406189906566769,0.00589065948727147,0.7223536,0.00158667530261841,0.00219653546769672,0.156018,0.000882510764023231,0.00565646761286026
9.5,250,7.9885244,0.0478229802195156,0.00598645980470631,0.747462,0.00169013024955839,0.00226115876065724,0.1549764,0.000846824464208839,0.00546421561095005
10,250,9.177228,0.0517203531993578,0.00563572717157706,0.7715032,0.00167313227273888,0.0021686653700709,0.1531256,0.000874995995403398,0.00571423717133777
10.5,250,10.4651944,0.0580874886112695,0.00555054081090644,0.7941724,0.00171675338011132,0.00216168854534773,0.1493948,0.000856852194784709,0.00573548875051012
11,250,11.7182296,0.0649003092723483,0.00553840567113895,0.81575,0.00177644942918672,0.00217768854328743,0.1449336,0.000917098795296556,0.00632771693586964
11.5,250,13.08498,0.0696056978069535,0.00531951121109497,0.83643,0.00174070480150309,0.00208111234831736,0.1406716,0.000931527889833992,0.0066220039427574
12,250,14.3618248,0.0720906781858033,0.00501960434622509,0.8541232,0.0018277565366959,0.00213992142666995,0.1377728,0.000980774721544303,0.00711878339951212
12.5,250,15.6661004,0.0768446668393645,0.00490515602972674,0.8694456,0.00173367125240518,0.00199399623438796,0.1340336,0.00106470980100989,0.00794360370093686
13,250,17.0384476,0.07526630354837,0.00441743903642782,0.8841288,0.00151825566034904,0.00171723357541237,0.13002,0.00107193750845847,0.00824440477202333
13.5,250,18.3530772,0.0755883542894525,0.0041185657024018,0.8977856,0.00153543776584348,0.00171024993700442,0.1250136,0.00113875895706151,0.00910908058852401
14,250,19.6400824,0.0827733237942383,0.0042145100060394,0.908638,0.00159827176340357,0.00175897526121907,0.11964,0.00117963520612694,0.00985987300340133
14.5,250,20.929972,0.0748904323572097,0.00357814297874884,0.9194396,0.00143668596449065,0.00156256698590169,0.1148704,0.00125564801723881,0.0109309971693214
