parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
1.5,250,0.1890856,0.00138761338339409,0.00733854605212713,0.2075024,0.000598257780547381,0.00288313667961132,0.0527384,0.000311462629204178,0.00590580353602267
2,250,0.3373368,0.00220812071014807,0.006545745113335,0.267516,0.000736227755506073,0.00275208868069974,0.0662012,0.000378524580582032,0.00571779032074996
2.5,250,0.5205624,0.00314276716072324,0.00603725347955066,0.3237404,0.000853970733822581,0.00263782565852943,0.0791096,0.000451114199622424,0.00570239515333694
3,250,0.736634,0.00414567856122561,0.0056278675179609,0.37718,0.000966226981772514,0.00256171319203699,0.0919296,0.000513630066428684,0.00558721093563644
3.5,250,0.9828024,0.00522246155370292,0.0053138469683254,0.4276568,0.00107216354958649,0.00250706536079046,0.1044448,0.000553422362433531,0.00529870670855352
4,250,1.260314,0.00627828656518096,0.00498152568739295,0.4756912,0.00117480609348058,0.00246968220871141,0.115922,0.000567040352493386,0.00489156805863758
4.5,250,1.5673516,0.00737059494041265,0.0047025791407701,0.5206516,0.00125884748400031,0.00241783081815231,0.1254564,0.000582872447033051,0.00464601604249007
5,250,1.9060672,0.00857142729159998,0.00449691768034201,0.5629236,0.00132709835820986,0.00235751060749605,0.132874,0.000599216466838254,0.00450965927749789
5.5,250,2.2750908,0.00979858916708324,0.00430690026397331,0.602368,0.00138144574330416,0.00229335845082102,0.1380988,0.000618793474173007,0.00448080268744556
6,250,2.676736,0.0111127079060072,0.00415158906444535,0.6392236,0.00142344802997299,0.00222683898087147,0.1415072,0.000660626351796973,0.00466849991941734
6.5,250,3.1082484,0.0125908699932828,0.00405079272084007,0.6731656,0.00147292275066093,0.00218805409940872,0.1434084,0.000702085478087234,0.0048957067932369
7,250,3.5715224,0.0142478768566809,0.00398930071296233,0.7046668,0.00152453404921771,0.00216348215811745,0.1437984,0.000732602027647802,0.00509464658610806
7.5,250,4.063636,0.0160486988619634,0.00394934459237082,0.733608,0.00155319952853074,0.00211720636706625,0.1429748,0.000761173804127351,0.00532383192092139
8,250,4.5828964,0.017840372354362,0.00389281598300193,0.76026,0.00156921881947342,0.00206405548032702,0.1410888,0.00079401657781065,0.00562777894354939
8.5,250,5.1250192,0.0198531241852484,0.00387376581637945,0.7845632,0.00156784140987555,0.00199836215855593,0.138234,0.0008215340948137,0.00594306823801453
9,250,5.6924688,0.0220841329360507,0.0038795351739215,0.8069232,0.00156485347204932,0.00193928427395484,0.1346212,0.000848696266006229,0.00630432848619852
9.5,250,6.28148,0.0243985160086376,0.00388419862972382,0.82725,0.00155488408615611,0.0018795818508989,0.1305328,0.000871347509715252,0.00667531463138194
10,250,6.8938748,0.0267711330701112,0.00388332162198698,0.8458276,0.00153582258499785,0.00181576314723929,0.1260036,0.000895674406572955,0.00710832394132354
10.5,250,7.5267372,0.0291838872113124,0.00387736231993225,0.862656,0.00151254670039012,0.00175336020428783,0.121328,0.000927055162050424,0.00764090038614684
