DemandParameter,reps,inv_mean,inv_rmoe,serv_mean,serv_rmoe,gini_mean,gini_rmoe,minsl_mean,minsl_rmoe,maxmindiffsl_mean,maxmindiffsl_rmoe,wgtdstddev_serv_mean,wgtdstddev_serv_rmoe,stddev_serv_mean,stddev_serv_rmoe
0,30,9.14566666666667,0.00247181840445456,0.94403,0.00149658202064397,0.0344433333333333,0.0211299288294105,0.387276666666667,0.0676213035846865,0.612723333333333,0.042740583919766,0.0731,0.014793497330717,0.0882166666666667,0.011888693153477
0.1,30,9.11,0.00249926390203971,0.942796666666667,0.00146522914021113,0.0355366666666667,0.0198975621924917,0.381236666666667,0.0665275261961299,0.618763333333333,0.0409893911973752,0.0756033333333333,0.0139915906317932,0.09118,0.011293702523778
0.2,30,9.08866666666667,0.00253637405629878,0.941566666666667,0.0014475549769348,0.0366533333333333,0.0190655817108957,0.379746666666667,0.0671163754114565,0.620253333333333,0.0410916289708225,0.0780933333333333,0.0134706698422582,0.09405,0.0110702893087862
0.3,30,9.07866666666667,0.00254759336308523,0.940336666666667,0.00143828237291064,0.03778,0.0183250599647557,0.38272,0.0683009294892167,0.61728,0.0423472844318834,0.0805533333333333,0.013107040161917,0.09683,0.0108294460878488
0.4,30,9.08233333333333,0.00263123622736995,0.939093333333333,0.00144089741095549,0.0388833333333333,0.0173778772852116,0.386826666666667,0.0688438140358235,0.613173333333333,0.0434308239716298,0.0829233333333333,0.0124426416795269,0.09948,0.010468438904317
0.5,30,9.10166666666667,0.00271428674836524,0.937863333333333,0.00146565899188102,0.04,0.0169903488493612,0.39199,0.0699895649642928,0.60801,0.0451229577973275,0.0851633333333333,0.0119253355237453,0.10184,0.0101574206363583
0.6,30,9.137,0.00272146882998015,0.936703333333333,0.00149711339699256,0.04106,0.0168413029139337,0.398623333333333,0.0712554580663092,0.601376666666667,0.0472317763341651,0.0871733333333333,0.0117469492677541,0.103853333333333,0.0101752676066554
0.7,30,9.18766666666667,0.00274395468620153,0.935583333333333,0.00153789635998966,0.0420733333333333,0.0168202246791541,0.405423333333333,0.0720172636038122,0.594576666666667,0.0491063317897937,0.08906,0.0119112619955978,0.105656666666667,0.010449140459732
0.8,30,9.25566666666667,0.00281316233020565,0.93453,0.00157383154923775,0.043,0.0168946143123786,0.41194,0.0714953085576311,0.58806,0.0500829463102924,0.09066,0.0123527703137628,0.107126666666667,0.0109653610925539
0.9,30,9.34166666666667,0.00287906268561378,0.933566666666667,0.00160928280592936,0.0438266666666667,0.0170718699743444,0.416146666666667,0.0693779961562759,0.583853333333333,0.0494497850609406,0.0920033333333333,0.0127217994355334,0.108286666666667,0.0112060584490766
1,30,9.446,0.00300870148344004,0.932666666666667,0.00164643022058103,0.04457,0.0173487406343976,0.419966666666667,0.0668801953754798,0.580033333333333,0.0484238596365536,0.0930933333333333,0.0130244676667324,0.109203333333333,0.0115074028999328
