DemandParameter,reps,inv_mean,inv_rmoe,serv_mean,serv_rmoe,gini_mean,gini_rmoe,minsl_mean,minsl_rmoe,maxmindiffsl_mean,maxmindiffsl_rmoe,wgtdstddev_serv_mean,wgtdstddev_serv_rmoe,stddev_serv_mean,stddev_serv_rmoe
0,30,11.7696666666667,0.00311239887809697,0.979213333333333,0.00121206092864992,0.0132766666666667,0.0584698289519789,0.73535,0.0713699242640553,0.26465,0.198306721358674,0.02885,0.0713776106905553,0.02933,0.0864548532491752
0.1,30,11.761,0.00316236211560103,0.97913,0.00119976746321232,0.0133066666666667,0.0586162668906804,0.735033333333333,0.0716735336973719,0.264966666666667,0.198826656379513,0.0289266666666667,0.0730811191214628,0.0293766666666667,0.0869609627671021
0.2,30,11.7593333333333,0.00319053724078637,0.978993333333333,0.00119121767534129,0.0133366666666667,0.0589223237725115,0.734513333333333,0.0716628061716638,0.265486666666667,0.198267157059373,0.0290433333333333,0.0749767449782667,0.0294733333333333,0.0870866143131465
0.3,30,11.7663333333333,0.00320315959764553,0.978816666666667,0.00118297556109599,0.01341,0.0591542246046341,0.734113333333333,0.0718403829912953,0.265886666666667,0.198351364086264,0.0292033333333333,0.0769631195625461,0.0296,0.0875244489490393
0.4,30,11.78,0.00329403602197129,0.978553333333333,0.00118082257033771,0.0135166666666667,0.0600098310893783,0.733153333333333,0.0718543093929449,0.266846666666667,0.197417592296958,0.0293933333333333,0.0784715179531077,0.02978,0.0872391232335219
0.5,30,11.803,0.00332610087541203,0.978213333333333,0.0011891367867012,0.0136466666666667,0.0600203191130778,0.732476666666667,0.0717658911334587,0.267523333333333,0.196494414385532,0.0296266666666667,0.0785866784536568,0.0300033333333333,0.0864616757620675
0.6,30,11.8313333333333,0.00338270768419951,0.977826666666667,0.00120327881320996,0.0138266666666667,0.0602487609535314,0.732096666666667,0.0719342217727727,0.267903333333333,0.19657390344443,0.02992,0.0784754833098871,0.0302833333333333,0.085690686643702
0.7,30,11.866,0.00342071085198421,0.977386666666667,0.00121085732431232,0.01402,0.0601374742485756,0.731316666666667,0.0717998818095498,0.268683333333333,0.195428758384792,0.03024,0.0781596450861185,0.0306366666666667,0.0845898131081188
0.8,30,11.9093333333333,0.00348980383775592,0.976883333333333,0.00121019531364655,0.01426,0.0601528381275903,0.7303,0.0719015654317283,0.2697,0.194696749109348,0.03062,0.0777203673832424,0.0310866666666667,0.0830728067534582
0.9,30,11.9586666666667,0.00358112144362274,0.976333333333333,0.0012020942027976,0.01453,0.0596502608317993,0.72952,0.0717133386069531,0.27048,0.193420270558061,0.03106,0.0768020707868021,0.0315833333333333,0.080892500990084
1,30,12.0196666666667,0.00364667365270587,0.975666666666667,0.00119152454800451,0.0148333333333333,0.0591784655758319,0.728136666666667,0.0714647536340126,0.271863333333333,0.191405390558582,0.03157,0.0757812430481487,0.03215,0.0785962574979036
