SupplyDemandRatio,reps,inv_mean,inv_rmoe,serv_mean,serv_rmoe,gini_mean,gini_rmoe,minsl_mean,minsl_rmoe,maxmindiffsl_mean,maxmindiffsl_rmoe,wgtdstddev_serv_mean,wgtdstddev_serv_rmoe,stddev_serv_mean,stddev_serv_rmoe
0.6,25,5.6184,0.00664558031307273,0.57664,0.00135846697110391,0.248964,0.006818783325333,0.143228,0.0308833389538857,0.847612,0.00675613502402268,0.266444,0.00764367500656564,0.249048,0.0055567627680306
0.65,25,6.1704,0.00678424234032321,0.625424,0.00134553333391526,0.209132,0.00683063058470715,0.166124,0.025170778014751,0.83034,0.00611338196528799,0.239848,0.00795179730710245,0.226772,0.00541336036142268
0.7,25,6.922,0.0066083018946085,0.671848,0.00155168866162033,0.174072,0.00826995257896582,0.187608,0.0427397339265204,0.81174,0.00974044321297549,0.211592,0.00919398407331724,0.203072,0.00748005783833028
0.75,25,7.798,0.00521203193799979,0.716,0.00166120892018932,0.148688,0.00917049255668956,0.337052,0.0181133836610594,0.66288,0.00921693472638305,0.192448,0.00917424136702603,0.173588,0.00618759316355365
0.8,25,8.4964,0.00755636429012636,0.761352,0.00166984478060047,0.126336,0.0106340577148797,0.39034,0.0145179076838495,0.609592,0.00933924194067177,0.17486,0.0106061551082985,0.157084,0.00618384137521579
0.85,25,9.916,0.00971690438327119,0.80192,0.001429487638603,0.108132,0.0121600610942144,0.406328,0.0197821748033546,0.593604,0.0136268031016715,0.158296,0.0122608577831703,0.144244,0.00738442201566841
0.9,25,11.4872,0.00699319837608373,0.838168,0.00148594636327975,0.082984,0.0169688416341387,0.40624,0.0197782717165268,0.59376,0.0135319406866778,0.127016,0.0154885471949656,0.122156,0.00905566877440667
0.95,25,12.2124,0.00488759081944414,0.879272,0.00182299966077789,0.052316,0.0277918263523313,0.465232,0.0276424192431901,0.534768,0.0240480694232785,0.088044,0.0227559109191457,0.09224,0.017233032343252
1,25,12.8788,0.00497534816359538,0.921012,0.00177387911764574,0.0349,0.023473459315904,0.641808,0.0224047305983673,0.358192,0.0401447696650873,0.06196,0.0239000783677863,0.058116,0.0193275549997525
1.05,25,13.904,0.00627420276829187,0.950112,0.00139803734997866,0.0256,0.0348422470247597,0.753972,0.0289121396709565,0.246028,0.0886035076169803,0.045692,0.0401887765866835,0.045156,0.0226720841001697
1.1,25,14.7156,0.00395192094160855,0.959248,0.0016497456499457,0.022552,0.0448385030076749,0.757268,0.0297152936784997,0.242732,0.0927048803344021,0.041796,0.0484516473214771,0.042872,0.0236253994727892
1.15,25,14.7944,0.00392193135536333,0.960236,0.00168491453697453,0.022356,0.0456739976976071,0.757268,0.0297152936784997,0.242732,0.0927048803344021,0.041656,0.0489289089071365,0.042764,0.0239677227746142
1.2,25,14.7996,0.00393796203989186,0.960304,0.00170428172602953,0.022328,0.0459873509140721,0.757268,0.0297152936784997,0.242732,0.0927048803344021,0.04162,0.0493044011100341,0.042756,0.0239768821689275
