DemandParameter,reps,inv_mean,inv_rmoe,serv_mean,serv_rmoe,gini_mean,gini_rmoe,minsl_mean,minsl_rmoe,maxmindiffsl_mean,maxmindiffsl_rmoe,wgtdstddev_serv_mean,wgtdstddev_serv_rmoe,stddev_serv_mean,stddev_serv_rmoe
0,10,9.434,0.00669430290671908,0.86841,0.00181885694804358,0.04663,0.0327393233725857,0.60134,0.0431908169469602,0.39866,0.0651491643578112,0.07486,0.0360858823637503,0.07798,0.0307260172436777
0.1,10,9.501,0.00690015217913777,0.8673,0.00241172287662255,0.04663,0.0340905432935564,0.58602,0.0252055130349231,0.41398,0.0356803100360541,0.07523,0.0284051496316486,0.07978,0.0186411510977613
0.2,10,9.516,0.00586760358885725,0.86683,0.00233819618054583,0.04756,0.0366302588085203,0.57731,0.0205516354243828,0.42269,0.0280694235653799,0.07686,0.0358108014337645,0.08185,0.0176230539299989
0.3,10,9.7,0.00860972159870751,0.86561,0.00233818051139306,0.04931,0.0522254269827901,0.58099,0.047797079048066,0.41883,0.0665054801983823,0.07964,0.0493323936294008,0.08274,0.018994310193146
0.4,10,9.984,0.00602740777824576,0.86215,0.00237837932957493,0.05361,0.0424283793813642,0.57317,0.0427264952931124,0.42656,0.057226700235835,0.08515,0.0392784802375616,0.08767,0.026027347155052
0.5,10,10.351,0.0109703550277561,0.8582,0.00268161977051888,0.059,0.0276082136974508,0.51775,0.0308871845478578,0.48211,0.0331773409407964,0.09364,0.0228996923212806,0.09623,0.0176940139991297
0.6,10,10.683,0.00742010830912278,0.85388,0.00252350702163601,0.06464,0.0373564137663702,0.47679,0.0283868197601133,0.52321,0.0258682972294575,0.10207,0.0369212850410365,0.10453,0.022680646212054
0.7,10,10.995,0.00990834300852523,0.84915,0.0024430621654001,0.07118,0.030031867503717,0.45328,0.0350917768985826,0.54672,0.029094235865872,0.11162,0.027234395297772,0.11176,0.0189539339254114
0.8,10,11.458,0.00981933971201334,0.84364,0.00279590992571282,0.07905,0.0290287893509451,0.43703,0.0428729233693075,0.56297,0.0332819754162539,0.12376,0.0278162552086824,0.12075,0.0160892281983992
0.9,10,11.775,0.00872100087268358,0.83877,0.00257468743363898,0.08446,0.0260700773043578,0.41775,0.0372496884376388,0.58225,0.0267257318073398,0.13105,0.0228025712455471,0.12496,0.00753389061224249
1,10,12.036,0.00856961890082135,0.83428,0.00321605807206364,0.08791,0.0334109914478254,0.40701,0.0380427122232957,0.59299,0.026111341341344,0.13493,0.0329172043356882,0.12813,0.0161244964857921
