DemandParameter,reps,inv_mean,inv_rmoe,serv_mean,serv_rmoe,gini_mean,gini_rmoe,minsl_mean,minsl_rmoe,maxmindiffsl_mean,maxmindiffsl_rmoe,wgtdstddev_serv_mean,wgtdstddev_serv_rmoe,stddev_serv_mean,stddev_serv_rmoe
0,10,7.37,0.00804694317760434,0.87598,0.00234570772950943,0.05851,0.0425736239734845,0.32806,0.142559177940906,0.67132,0.0695594810499816,0.09738,0.0437131474803232,0.1085,0.0190130879702243
0.1,10,7.378,0.00884452239587971,0.8747,0.00216865005421116,0.05915,0.0454721722657692,0.3283,0.126480053880457,0.6713,0.0617793630202105,0.09805,0.0443237498416864,0.10929,0.0228628589384829
0.2,10,7.409,0.00783224384104773,0.87333,0.00228360045623936,0.0589,0.0442078568260967,0.33136,0.122748381050608,0.66845,0.0609037166440311,0.09796,0.0418688913755095,0.11032,0.0248078670911266
0.3,10,7.482,0.00801069093280308,0.87167,0.00233774281305634,0.05898,0.0496397064445488,0.34532,0.113419244364654,0.65421,0.059517543995888,0.09819,0.0477520291237749,0.1107,0.0269087516115231
0.4,10,7.585,0.00807328184684419,0.86956,0.00237099176777217,0.05977,0.0450556778924537,0.35195,0.108264080705094,0.64756,0.058441734272677,0.09926,0.0414775099928738,0.11264,0.0246711995067836
0.5,10,7.724,0.00768931594256257,0.86731,0.00250482364192725,0.06113,0.0379704924047895,0.35721,0.0954468093593044,0.64271,0.0531455003912036,0.10103,0.034144129855924,0.11447,0.0231191722608246
0.6,10,7.898,0.00849093601549704,0.86504,0.00254495859806845,0.06179,0.0413216234229797,0.36232,0.0993996749244158,0.63728,0.0565842653177682,0.10156,0.0364724372948773,0.11518,0.0247480524390709
0.7,10,8.1,0.00991147457851492,0.86165,0.00244388263966711,0.06477,0.0447935493100846,0.3612,0.104766381846811,0.6387,0.0593487179427871,0.10529,0.0394200663898951,0.11775,0.0261994544596006
0.8,10,8.34,0.0115663681846752,0.85685,0.00232607228327399,0.06805,0.0491842256931187,0.36927,0.101802255739843,0.63052,0.0597863918806412,0.10873,0.0432648396472053,0.11967,0.0270263020559191
0.9,10,8.608,0.0110811648079306,0.85127,0.00272581026661328,0.07068,0.0394121781741037,0.37975,0.10063537494926,0.61994,0.0617998979461839,0.11117,0.0355277521219818,0.12127,0.0232110610080332
1,10,8.893,0.0106566257118202,0.84508,0.00295155046904741,0.07341,0.0341720515186593,0.38838,0.108588582704705,0.61117,0.0690684000365528,0.11366,0.032714125888619,0.12268,0.0241108519461774
