DemandParameter,reps,inv_mean,inv_rmoe,serv_mean,serv_rmoe,gini_mean,gini_rmoe,minsl_mean,minsl_rmoe,maxmindiffsl_mean,maxmindiffsl_rmoe,wgtdstddev_serv_mean,wgtdstddev_serv_rmoe,stddev_serv_mean,stddev_serv_rmoe
0,10,6.573,0.0124229746940871,0.86558,0.00203144390057399,0.03548,0.0454332976122955,0.62977,0.124236904732959,0.35995,0.220374481954473,0.0557,0.0599697741258692,0.05595,0.0419018928408715
0.1,10,6.505,0.0130971208201626,0.86388,0.00203684601822962,0.03599,0.0495116420916398,0.62999,0.126489517206213,0.35804,0.223991783870027,0.05624,0.0624167083590355,0.05637,0.0438223406505728
0.2,10,6.448,0.0129978621642747,0.86189,0.00216440751166907,0.0364,0.0521749194749951,0.63064,0.127720426204049,0.35531,0.226098506399625,0.05672,0.0655057382033973,0.05657,0.0432253237348494
0.3,10,6.399,0.012853566215465,0.85997,0.00223078668294987,0.03695,0.0492503426243229,0.62871,0.127990424899374,0.35645,0.221668240059332,0.05746,0.0637568774805817,0.0571,0.0433435679775325
0.4,10,6.357,0.0127791331520564,0.85789,0.00225489455308782,0.03744,0.0539951510361751,0.62798,0.128575619144135,0.35437,0.225673861032318,0.05794,0.0661571669655796,0.05752,0.0432507805910599
0.5,10,6.344,0.0128065621904797,0.8557,0.00235477385634245,0.03808,0.0607692106473883,0.62573,0.128395053708747,0.35547,0.22486395460017,0.05871,0.0711165022202675,0.05778,0.0430828765247776
0.6,10,6.331,0.013275423398192,0.85372,0.00236613337379915,0.03867,0.0614017598513422,0.62061,0.127497358096965,0.36026,0.218170571135526,0.05949,0.0712601698229126,0.05823,0.0426238614279352
0.7,10,6.332,0.0135538906179824,0.85165,0.0025267281135578,0.03926,0.0665364857501182,0.61714,0.128039129120186,0.3626,0.216592675272217,0.06015,0.074861309258707,0.05872,0.0420737008112379
0.8,10,6.345,0.0136466881491693,0.84976,0.00260505587373857,0.03998,0.0652466143077223,0.61606,0.128642580373152,0.36408,0.21666521664948,0.061,0.0744167365939924,0.0594,0.043896409148276
0.9,10,6.385,0.0138741291258411,0.84765,0.00261177931101441,0.04126,0.0636194111950656,0.61071,0.127935127009712,0.3698,0.212757092326432,0.06275,0.0712105323237267,0.06053,0.0410241367464592
1,10,6.431,0.0139845808772637,0.84541,0.00267202433985682,0.04235,0.0615119475490568,0.60836,0.128407323950397,0.37198,0.209371668219668,0.06408,0.0674756979888008,0.06145,0.0389229579773816
