DemandParameter,reps,inv_mean,inv_rmoe,serv_mean,serv_rmoe,gini_mean,gini_rmoe,minsl_mean,minsl_rmoe,maxmindiffsl_mean,maxmindiffsl_rmoe,wgtdstddev_serv_mean,wgtdstddev_serv_rmoe,stddev_serv_mean,stddev_serv_rmoe
0,10,7.432,0.00774190817336847,0.87512,0.00203903639421185,0.05889,0.0405518917662253,0.32394,0.136826783999973,0.67554,0.0654084044620518,0.09761,0.041256437716225,0.10815,0.0200234069020188
0.1,10,7.437,0.00829743396625235,0.87388,0.00198980277070229,0.05846,0.0463036918883958,0.3271,0.124160001857433,0.67258,0.060146229017868,0.09704,0.0454421349983715,0.10852,0.0234467938491514
0.2,10,7.466,0.00741702926990222,0.87265,0.00239606011508076,0.05826,0.0491817137820689,0.33211,0.123940038276338,0.66779,0.0616569559537728,0.09734,0.0452085113303995,0.11027,0.0218691223036109
0.3,10,7.535,0.0078348313878362,0.87069,0.00246444758828896,0.05974,0.0546796473327878,0.34762,0.115304390857107,0.65169,0.0616494645814784,0.09937,0.0513808108515446,0.11113,0.0258730132944775
0.4,10,7.655,0.00676615998814509,0.86869,0.00300882186898311,0.06068,0.0517432697564975,0.35162,0.108742831978402,0.64748,0.0576605288297094,0.1007,0.047168546426939,0.11278,0.0233634928463006
0.5,10,7.811,0.00745734829605128,0.86611,0.00336712964889122,0.06169,0.0543276486003348,0.35775,0.0955880381636733,0.64185,0.0535600708659215,0.10191,0.0451140980975663,0.11507,0.0260359075272151
0.6,10,7.97,0.00843974699972166,0.86405,0.00258265404438499,0.06258,0.0484009447672371,0.36363,0.100633895107443,0.63608,0.05717559751548,0.10316,0.0405762212562244,0.11512,0.0219240526189877
0.7,10,8.171,0.00931394196170859,0.86046,0.00270824938637432,0.0645,0.0457902536232701,0.36138,0.102277603076272,0.63852,0.0579884944272981,0.10464,0.0394152536745942,0.11698,0.0235496356702251
0.8,10,8.4,0.00892921408621895,0.85595,0.00270535622041449,0.06809,0.046139473340192,0.36965,0.102168728971494,0.63014,0.0600966289989638,0.10854,0.0400037618345939,0.11932,0.0255896176337883
0.9,10,8.649,0.0108757219366394,0.85057,0.00272307479014878,0.07045,0.0412284241406017,0.38026,0.10015294236709,0.61943,0.0616351604537613,0.11065,0.0367943448017132,0.12086,0.0237398413127512
1,10,8.934,0.00929168424492693,0.84456,0.00280675718466738,0.07315,0.0335689512271639,0.39182,0.106104361923792,0.60818,0.0683577412755768,0.11319,0.0337042140806837,0.12232,0.0268824381371343
