DemandParameter,reps,inv_mean,inv_rmoe,serv_mean,serv_rmoe,gini_mean,gini_rmoe,minsl_mean,minsl_rmoe,maxmindiffsl_mean,maxmindiffsl_rmoe,wgtdstddev_serv_mean,wgtdstddev_serv_rmoe,stddev_serv_mean,stddev_serv_rmoe
0,10,10.167,0.012976899121766,0.8619,0.00282608575544898,0.05394,0.021803347985766,0.57045,0.0598848332639766,0.42955,0.0795281181129914,0.08351,0.0227510754428846,0.0834,0.0146723121638041
0.1,10,10.102,0.0130595966179626,0.86057,0.00273877077012983,0.0529,0.0252019708569548,0.57505,0.0556628519772915,0.42495,0.0753239746547629,0.08202,0.0267476038363277,0.08227,0.0132124758649399
0.2,10,10.065,0.0133574053665969,0.85913,0.00274610028438185,0.05236,0.024279985580802,0.57648,0.0515288679596582,0.42352,0.0701392184581219,0.08148,0.0282213238852061,0.08145,0.0129996730768972
0.3,10,10.06,0.0147094189792551,0.85749,0.00263504285246365,0.05207,0.0297771012461729,0.56519,0.0504430711344016,0.43481,0.0655686837341653,0.08134,0.0324684824341233,0.08154,0.0180313444441294
0.4,10,10.102,0.0148405974463968,0.85567,0.00266385920299247,0.05325,0.0264584884000566,0.54334,0.0529812847325626,0.45655,0.0632778759137993,0.08334,0.0298888876813022,0.08363,0.0247858227779853
0.5,10,10.186,0.0133996488782703,0.85347,0.00278774281901839,0.05629,0.0255315329671104,0.52288,0.058094937971215,0.47706,0.0637822797827634,0.08878,0.0338527478528265,0.0898,0.0470107437220792
0.6,10,10.312,0.0130206691230683,0.85116,0.00298097846060487,0.05979,0.0265214392534734,0.50275,0.0516702752047331,0.49725,0.0522417915720052,0.09413,0.0342469152244388,0.09597,0.0442814004747747
0.7,10,10.49,0.0116717662684411,0.8486,0.00319761622502149,0.06382,0.0321250059375831,0.48041,0.0597293298416743,0.51955,0.055260419642623,0.10041,0.0392059908368878,0.10284,0.041524132638347
0.8,10,10.735,0.014164202974177,0.8452,0.0031098904899962,0.06844,0.0337753009931752,0.4246,0.0576910660195209,0.57525,0.042685934404182,0.10792,0.0358476863974405,0.11166,0.0286132334157617
0.9,10,10.988,0.0146919803977681,0.84163,0.00297324122766893,0.07227,0.0334927140192443,0.40614,0.07094850304423,0.59386,0.0485215792044986,0.11328,0.0302883460012588,0.11624,0.0226908989331058
1,10,11.262,0.0149842252741257,0.83784,0.00304139336593102,0.07633,0.0257151833162878,0.39856,0.0576025817776721,0.60144,0.0381718625188032,0.11858,0.0222466758274778,0.11937,0.019930262665748
