parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
1,215,0.703085581395349,0.00772535517204067,0.0109877877977655,0.253556744186047,0.000625261640601157,0.0024659633590435,0.102126511627907,0.00100463069160239,0.00983711942754608
2,215,1.44204930232558,0.010856395647681,0.00752844970707517,0.421577209302326,0.00111728554407238,0.0026502512930464,0.110502790697674,0.000881733634055527,0.00797928838257008
3,215,2.09617441860465,0.0135907150425688,0.00648358024119754,0.53749023255814,0.00148520503165658,0.0027632223651542,0.120073953488372,0.000749891732914858,0.00624524895807214
4,215,2.78426697674419,0.0165658611018291,0.0059498105749904,0.632296279069767,0.00165627276462013,0.00261945676330222,0.133090697674419,0.000785160050664284,0.00589943598150662
5,215,3.53830139534884,0.0197155892837202,0.00557204915037389,0.70736511627907,0.0017783104673003,0.00251399231652063,0.139215348837209,0.000943723960992319,0.00677887868596916
6,215,4.31915255813953,0.021920720067162,0.00507523635067066,0.76891023255814,0.00177602735782134,0.00230979805264465,0.137236279069767,0.00114417490288907,0.00833726264399371
7,215,5.09174511627907,0.0241818648345353,0.00474922924897051,0.815567906976744,0.00176247779928675,0.0021610435920905,0.132373488372093,0.00123683599052466,0.00934353249835043
8,215,5.8994223255814,0.0261339058910734,0.00442990931124733,0.855526511627907,0.00169767438333703,0.00198436209779949,0.12347023255814,0.00136401705574928,0.0110473352765979
9,215,6.72976604651163,0.0279678369537444,0.00415584089557489,0.886804651162791,0.00159909792906627,0.0018032132860033,0.11564511627907,0.00149044043955495,0.0128880534475687
10,215,7.56880465116279,0.0293684294424816,0.00388019387420307,0.911639534883721,0.00154114143200666,0.00169051623260638,0.104676279069767,0.00160815729365961,0.0153631492058269
11,215,8.3691311627907,0.0305381261824007,0.00364890041611173,0.930402325581395,0.00145932512254132,0.0015684882576249,0.095073488372093,0.00166218759635325,0.0174831872145879
12,215,9.1765776744186,0.0315396475986574,0.00343697277107783,0.945613023255814,0.00133635730264423,0.00141321795467987,0.0841316279069767,0.00176240617778419,0.0209482001196133
13,215,9.93707813953488,0.0323707212713177,0.0032575693596018,0.956779534883721,0.00121757383506926,0.001272575123816,0.0762911627906977,0.00186153870777616,0.0244004500610802
14,215,10.6932190697674,0.033446132626654,0.00312778896686173,0.965641860465116,0.00111936428130078,0.00115919196042477,0.0680186046511628,0.00186781584252647,0.0274603669408638
16,215,11.9740237209302,0.0349013439575847,0.00291475487029295,0.976755348837209,0.000928740164331612,0.000950842158619599,0.0568851162790698,0.00189990408255261,0.033398966317164
18,215,12.9393874418605,0.0356264223923817,0.00275333145038427,0.982395813953488,0.000790112948753936,0.000804271493762029,0.0501586046511628,0.0019468956659019,0.0388147891960301
20,215,13.4344893023256,0.0372059452445063,0.00276943502705874,0.984421860465116,0.000733504146791889,0.00074511159925413,0.0477911627906977,0.00199487375690683,0.0417414777213816
