parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
3.5,5,1.2577,0.0107528822554699,0.00854964002184139,0.23222,0.00261379062665701,0.0112556654321635,0.0252,0.000874344554509262,0.0346962124805263
4,5,1.4225,0.0141036947783197,0.0099147239214901,0.30556,0.00306199427824416,0.0100209264244147,0.04482,0.00142609362946477,0.0318182425137164
5,5,2.1452,0.0192313857639017,0.00896484512581655,0.4599,0.00190231101558079,0.0041363579377708,0.07958,0.00187013171728625,0.0235000215793698
6,5,3.30972,0.0213247099262804,0.00644305558363861,0.5717,0.00186457716386319,0.00326146084286022,0.08918,0.00171474798148299,0.01922794327745
7,5,4.77332,0.0203874297114668,0.00427112150693162,0.65384,0.00207389858961329,0.00317187475470036,0.09248,0.00137395860199644,0.0148568187932141
8,5,6.52508,0.0649828947757793,0.00995894223147905,0.71882,0.00388722901820822,0.005407791962116,0.09118,0.00347556139925624,0.0381175849885527
9,5,8.6509,0.0471132388188293,0.00544605056338986,0.7722,0.00256827319419099,0.00332591711239444,0.08406,0.0013950464365031,0.0165958415001558
10,5,10.91662,0.209290433632882,0.0191717247309957,0.8188,0.00593689144249751,0.00725072232840438,0.07752,0.00421304268195802,0.0543478158147319
11,5,13.07526,0.196711995870511,0.0150445953556955,0.84952,0.0053333613265932,0.00627808801039788,0.07084,0.00264824941423575,0.0373835321038361
12,5,15.1626,0.268566799863274,0.0177124503622911,0.87738,0.00410075844692174,0.0046738681607989,0.0661,0.00278361405370788,0.0421121642013294
13,5,17.17532,0.393058995212474,0.0228851046275979,0.89682,0.00647909714697965,0.00722452347960533,0.06178,0.00342770323102803,0.0554824090486894
14,5,19.39402,0.460606615578022,0.0237499299050956,0.9157,0.00418908448231831,0.00457473460993591,0.05632,0.00177853125921362,0.0315790351422874
