parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
1,5,1.6148,0.0225746568346011,0.0139798469374542,0.32584,0.0014504,0.0044512644242573,0.07052,0.00262771608816478,0.0372619978469197
2,5,2.26726,0.0298439591636231,0.0131630069615408,0.47496,0.00187955722445473,0.00395729582376354,0.05874,0.00361916003514628,0.0616132113576145
3,5,2.86204,0.036919168931058,0.0128995992128195,0.57934,0.00171832876947343,0.00296601092531748,0.05604,0.00388485646581698,0.0693229205177905
4,5,3.50364,0.0373089796933661,0.0106486339045581,0.66486,0.00206368547991209,0.00310393989698897,0.06394,0.00329816230043338,0.0515821442044632
5,5,4.18014,0.0379602263133402,0.00908108970353629,0.73328,0.00192179973982722,0.00262082661442725,0.06824,0.00247814078696106,0.0363150760105666
6,5,4.88924,0.0325004171690147,0.00664733520322478,0.78906,0.00282035759434862,0.00357432589961299,0.06882,0.00173921701923595,0.0252719706369653
7,5,5.5881,0.0331740060408749,0.00593654480787296,0.8313,0.00325678639152156,0.00391770286481603,0.0661,0.000927641309990019,0.0140339078667174
8,5,6.33826,0.0489754389644442,0.00772695329072084,0.8677,0.00306099042794976,0.0035277059213435,0.06128,0.000403588701526689,0.00658597750533109
9,5,7.10676,0.0518529696522775,0.00729628827373902,0.89546,0.00368594663010741,0.00411626050310166,0.05758,0.000901173812313697,0.0156508129960698
10,5,7.89574,0.0683846668381151,0.0086609572805228,0.91752,0.00421896544664686,0.00459822722844936,0.05268,0.000789858113840708,0.0149935101336505
11,5,8.64738,0.0810398116621703,0.00937160292044184,0.93464,0.00401565687777229,0.00429647444767214,0.04568,0.00172257128734923,0.0377095290575576
12,5,9.4118,0.0921301956060009,0.00978879657515044,0.94806,0.00330514353092268,0.00348621767706968,0.03992,0.00181593762007399,0.0454894193405309
16,5,12.06944,0.0976100977284625,0.00808737586238156,0.97524,0.00108350955694907,0.00111101837183572,0.02742,0.00136835515857543,0.0499035433470253
20,5,13.4756,0.0885370639404763,0.00657017601742975,0.98288,0.00108669583600932,0.00110562412096016,0.02364,0.00146358332868341,0.0619113083199411
24,5,14.16912,0.0910909109090472,0.00642883332973729,0.98548,0.000986641495174413,0.00100117860857086,0.02234,0.00142501570517661,0.0637876322818538
28,5,14.55564,0.0932491211634726,0.00640639100468771,0.9868,0.000939982978569314,0.000952556727370606,0.02166,0.00137283974301446,0.0633813362425881
32,5,15.03604,0.0967290203783742,0.00643314465633067,0.98812,0.000892607326880066,0.000903338994130334,0.02074,0.00149346341100142,0.0720088433462595
36,5,15.19456,0.0976090744519179,0.00642394873243568,0.98852,0.000777603909455194,0.000786634473207617,0.02048,0.00142878488233883,0.0697648868329509
40,5,15.53016,0.0993689575076648,0.00639845033841665,0.98934,0.000750452236987808,0.000758538254783803,0.02004,0.00149603347556129,0.0746523690399847
44,5,15.79206,0.102366141000626,0.00648212715761121,0.98996,0.000691855013713132,0.000698871685434899,0.01972,0.0014448271315282,0.0732670959192798
48,5,15.89176,0.103844188695179,0.00653446746585522,0.99012,0.000688515388353813,0.000695385800058389,0.0196,0.00148236135945322,0.0756306816047561
