parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
1,435,0.171277471264368,0.00124468641588911,0.00726707608829611,0.21668,0.00038554843749736,0.00177934482876758,0.0555891954022988,0.000229482898505416,0.00412819248137428
1.5,435,0.417545517241379,0.00273206532785758,0.0065431556921211,0.310287816091954,0.000522238992556661,0.00168307927502347,0.0744983908045977,0.000348083139385961,0.00467235782715026
2,435,0.757415172413793,0.00464748571042037,0.0061359817966273,0.392107816091954,0.000633516363999862,0.00161566879822486,0.0891393103448276,0.000375083582768045,0.00420783581695962
2.5,435,1.17745425287356,0.00704434611647921,0.0059826919808456,0.462367586206897,0.000736692644012265,0.00159330512343185,0.102326436781609,0.000405916638481981,0.00396687944238995
3,435,1.66800988505747,0.0099959967302022,0.00599276828018186,0.523609425287356,0.000838107842062,0.0016006355149204,0.114266896551724,0.000404276518946495,0.00353800209112615
3.5,435,2.21353862068966,0.0132290756675365,0.0059764377020062,0.576626896551724,0.000910807676756437,0.00157954421169588,0.124760689655172,0.000417837225584304,0.00334910961729347
4,435,2.82017632183908,0.0167695565958481,0.00594627948117528,0.622934942528736,0.000971496757553721,0.00155954770109706,0.133634942528736,0.00043128854086399,0.00322736353758112
5,435,4.17291862068966,0.0238804969522353,0.0057227324860432,0.699067816091954,0.00106712850401023,0.00152650212103293,0.14701816091954,0.000478754671732018,0.00325643218999338
6,435,5.70382551724138,0.0329097796724924,0.00576977321150754,0.758991954022988,0.00114263278654287,0.00150546100058956,0.156007816091954,0.000499254625425186,0.00320018982337985
7,435,7.06771747126437,0.0365937783226964,0.00517759495501594,0.797025517241379,0.00116857501193304,0.00146617013715903,0.16211908045977,0.000523972085280176,0.00323201984488309
8,435,7.59948597701149,0.0335354974688027,0.00441286391872395,0.799006896551724,0.00138065346177712,0.00172796188335246,0.16760091954023,0.00055805900251082,0.0033296893838155
9,435,8.17358896551724,0.0320245097140006,0.00391804748796467,0.799107356321839,0.00137482938853368,0.00172045642886057,0.172494252873563,0.000551604101167686,0.00319781147475103
10,435,8.79521425287356,0.0337495861947313,0.00383726708916781,0.79877632183908,0.00135726028340029,0.00169917440751795,0.177509885057471,0.00058563348385628,0.00329915983927697
11,435,9.31347724137931,0.0341103609508137,0.00366247321669109,0.799596781609195,0.00133529054794535,0.00166995488058126,0.18191816091954,0.000472721602918834,0.00259853991778156
12,435,9.70697425287356,0.0369388287548247,0.00380539061838859,0.799154022988506,0.00127922993515821,0.00160073014507819,0.183706206896552,0.000532402973203334,0.00289812185552957
13,435,10.0693374712644,0.045212511745552,0.00449011783293373,0.799082528735632,0.00126959630861704,0.00158881750377635,0.194345517241379,0.00156592002506725,0.00805740233834339
14,435,11.0862193103448,0.0683422241551072,0.00616461051707099,0.79942367816092,0.00133411152160923,0.00166884163936495,0.236522528735632,0.00224953028445259,0.00951084996629203
15,435,12.3495671264368,0.100555466397536,0.00814242842425436,0.799038390804598,0.00119656504159591,0.00149750632180642,0.270180459770115,0.00127391589506626,0.00471505561930785
16,435,14.5832098850575,0.182881780147037,0.0125405710806113,0.79467908045977,0.0013103487654304,0.00164890305741065,0.294907586206897,0.00234416576527319,0.00794881473014602
17,435,17.5955859770115,0.179796681370221,0.0102182832447367,0.782749655172414,0.00180855988251214,0.00231052146821294,0.330011264367816,0.0029005151808946,0.0087891399296656
18,435,20.3175556321839,0.145104460793955,0.00714182667545417,0.75939724137931,0.00241914445185691,0.00318561132440112,0.364526436781609,0.00204780041276542,0.00561770068268675
