parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
1,435,0.704426896551724,0.00546205870242666,0.00775390424352656,0.253447816091954,0.000436152734275259,0.00172087785564906,0.101908965517241,0.0007630376387024,0.00748744366925505
2,435,1.44059011494253,0.00744658468539661,0.00516912104849039,0.421503448275862,0.000768448680727672,0.0018231136278267,0.110708505747126,0.000625460931837555,0.00564961949054027
3,435,2.09304804597701,0.00913144953588925,0.00436275199388784,0.537434942528736,0.00102017137207184,0.00189822300588,0.120431954022989,0.000522058955769838,0.00433488736444636
4,435,2.78522183908046,0.0113346483050894,0.00406956751022443,0.632317931034483,0.00118237331328664,0.00186990318517816,0.133657701149425,0.000556644669300124,0.00416470330189064
5,435,3.53639655172414,0.013356178936911,0.00377677637152976,0.707447126436782,0.00128199778468541,0.00181214643014027,0.139747586206897,0.000685763696275364,0.00490715950728544
6,435,4.31519862068965,0.014964134847643,0.00346777429337689,0.768709195402299,0.00128720798103443,0.00167450576724373,0.138106436781609,0.00080018600129581,0.0057939804975286
7,435,4.81821287356322,0.0168767740845232,0.00350270412026074,0.798267356321839,0.00113244648236207,0.00141863057958429,0.13272275862069,0.000850286073818528,0.00640648282672133
8,435,4.91377563218391,0.0184530358544794,0.00375536801754175,0.79913816091954,0.00112671064873965,0.00140990720233305,0.126638620689655,0.000819733985886053,0.0064730173261672
