parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
2,400,1.15987075,0.00242681291202116,0.00209231322716015,0.2351415,0.000195266149867842,0.000830419767960321,0.0199505,9.95425839228372e-05,0.00498947815457443
2.5,400,1.28855375,0.00274415014665967,0.00212963576153472,0.28796225,0.000248300919786188,0.000862268994585879,0.02699125,0.000130665381024377,0.0048410274079332
3,400,1.479832,0.0032621026359578,0.0022043736288699,0.34738375,0.000312803212688778,0.000900454361174862,0.036045,0.000171284601575396,0.00475196564226372
3.5,400,1.74508775,0.00405204883174387,0.00232197425702167,0.407632,0.000387412422447534,0.000950397472346464,0.04656525,0.00021421379588069,0.00460029304858645
4,400,2.1030535,0.00507768929834006,0.00241443657916456,0.4674385,0.000450653865329969,0.000964092314454135,0.056949,0.000250114800701247,0.00439190856206864
5,400,3.0703725,0.00784957711589746,0.00255655530913512,0.572379,0.00055498799954151,0.000969616284911764,0.0726575,0.000306121590623095,0.00421321392317511
6,400,4.34485475,0.0114581523086723,0.00263717729773873,0.65857725,0.000606716394362077,0.000921253192942934,0.0809545,0.000356317664470954,0.00440145593476525
7,400,5.8296545,0.0149494535042089,0.00256438070287166,0.7275415,0.000638944206294959,0.000878223725100161,0.0841335,0.000360469548296556,0.00428449485991378
8,400,7.48698025,0.0187686151884141,0.00250683380504631,0.78406825,0.000637332753642014,0.000812853668850912,0.084083,0.000373284594801057,0.00443947759714874
9,400,9.23230475,0.0233152350822066,0.00252539703936946,0.82986275,0.000621194285873393,0.000748550631864598,0.08174175,0.000364253883103723,0.00445615469577936
10,400,11.04774575,0.027365910737781,0.00247705833905356,0.86646725,0.000589396315267475,0.000680229189582728,0.077556,0.000362202006329995,0.00467019967932842
11,400,12.5484155,0.0296447678365449,0.00236243116404178,0.89092975,0.000508114609217251,0.000570319499620763,0.073525,0.000339762262600954,0.00462104403401501
12,400,13.0668745,0.037959187045651,0.00290499361922019,0.90020725,0.000435294842479754,0.000483549585364652,0.0727365,0.000337819727208504,0.00464443198680861
13,400,13.25469625,0.0386703831337125,0.00291748542587028,0.90612525,0.000459351554887096,0.000506940464231734,0.072107,0.000319805611703724,0.0044351534761358
14,400,13.62942825,0.0328335284595315,0.00240901730118661,0.90910025,0.000417003997744731,0.000458699684379947,0.07228025,0.000321549024220558,0.00444864294493389
15,400,14.09298375,0.0321708401459378,0.00228275578235431,0.9105285,0.000430469100246076,0.000472768397964563,0.072464,0.000323241860325464,0.00446072339817653
16,400,14.52422475,0.0341211865010443,0.00234926043133864,0.911416,0.000430045676627454,0.000471843457463391,0.072862,0.000318022958809304,0.00436473002126355
17,400,14.703619,0.0380051137926508,0.00258474555091851,0.912789,0.0004293531469875,0.000470375023129661,0.0728725,0.00031636621268131,0.00434136625862033
18,400,14.74138125,0.0409918887674611,0.00278073594816368,0.9144495,0.000435381950943097,0.000476113717535082,0.073333,0.000326114713344322,0.00444703903214544
19,400,14.75862575,0.0389622405586309,0.00263996399248967,0.9165065,0.000457309905540284,0.000498970717109244,0.07441225,0.00036766935197362,0.00494097883041596
20,400,14.8948455,0.0370703831038389,0.00248880615135208,0.9172605,0.000476193964144569,0.000519148011000767,0.07728475,0.000472739717891283,0.0061168564029939
21,400,15.2216995,0.0354551502858566,0.00232925044183513,0.9166875,0.00047215128132426,0.00051506241911694,0.08379475,0.00055227319761306,0.00659078519373899
22,400,15.69863925,0.0359562286729586,0.00229040416181031,0.9151125,0.000465743482029144,0.00050894669456394,0.0913915,0.000574328422903121,0.00628426519865765
23,400,16.29988625,0.0333837717398693,0.00204809844853177,0.912529,0.000469221202823303,0.000514198675136136,0.09825125,0.000541746322820445,0.00551388733293922
24,400,16.90631225,0.0348788727509799,0.00206306805619185,0.90956075,0.000469333793223334,0.000516000490592117,0.1033075,0.00053784633313817,0.00520626608076055
25,400,17.47194575,0.0338955311386007,0.0019399975036324,0.90672725,0.000456946844804943,0.000503951816607413,0.10808775,0.000575806344238158,0.00532721186478725
