parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
1,400,1.6253015,0.0028646913809626,0.00176255998100205,0.33756825,0.00018249289797765,0.000540610374280311,0.072837,0.000248074580353457,0.003405886848078
2,400,2.44298625,0.00384980644262252,0.00157586087216927,0.5150395,0.00031231695480657,0.000606394179099991,0.056472,0.000337324854119908,0.00597331162558274
3,400,3.29997425,0.00507396656889888,0.00153757762470385,0.638123,0.000439106847981058,0.000688122584487721,0.057008,0.00029496835146319,0.00517415716150699
4,400,4.326083,0.00697420173772887,0.00161212850926089,0.73082375,0.000523447850290441,0.000716243622748223,0.068623,0.00031587550969974,0.00460305596811185
5,400,5.452301,0.00878922205695773,0.00161202069675862,0.7974355,0.00054061207505775,0.000677938309816593,0.07273075,0.000345304600730956,0.00474771126010602
6,400,6.61918475,0.010718878176188,0.00161936531174598,0.8469455,0.000541752821328642,0.000639654879007731,0.06817425,0.000370356597986224,0.00543249977793998
7,400,7.73855375,0.0121302847914692,0.00156751315340663,0.8819065,0.00052882924536933,0.00059964321089518,0.062881,0.000385241872603456,0.00612652267940167
8,400,8.92762975,0.0145053318605927,0.00162476852947364,0.90990375,0.000462962662328752,0.000508803994190322,0.0570675,0.000407657655005043,0.00714342936005682
9,400,9.592153,0.0197631407566201,0.00206034461258282,0.92198025,0.000353712843531229,0.000383644707716059,0.0544985,0.00041112074730322,0.00754370757549694
10,400,10.06132575,0.0224621728589134,0.00223252615182581,0.92620825,0.00035498678718431,0.00038326886764862,0.052426,0.00039745246237206,0.00758120898737383
11,400,10.30702,0.0257259505461812,0.00249596396884659,0.927605,0.000365911291138243,0.000394468864590254,0.0514665,0.000399321873188807,0.00775886981218476
12,400,10.47049625,0.0276104774363883,0.00263697887637258,0.92822325,0.000368545035437481,0.000397043529600751,0.05092025,0.000405860746097485,0.00797051754650625
16,400,10.74691775,0.0281951722970794,0.00262355895457369,0.92907475,0.000373140468016979,0.000401625884264941,0.05053525,0.000412303287315999,0.00815872657829928
20,400,10.8234435,0.0285636457656861,0.00263905343670766,0.93032775,0.000368221216635736,0.000395797305450403,0.0489825,0.000420781727181474,0.00859045020530749
24,400,10.96669925,0.028632903451961,0.00261089529303551,0.931866,0.000368539282278642,0.000395485276079009,0.0482315,0.000430377052419298,0.0089231529688958
28,400,11.17146475,0.0282248864024322,0.00252651617617397,0.9338655,0.000370405960099447,0.000396637374546385,0.04718525,0.000436890918211617,0.00925905697673779
32,400,11.43261075,0.0277416071525164,0.00242653299050844,0.93571025,0.000371367246751311,0.000396882738808633,0.04602825,0.000442468531209312,0.0096129774911997
36,400,11.725126,0.0281381319190566,0.00239981488634379,0.9372805,0.00037509869482063,0.000400198974395211,0.04503725,0.000445157072726297,0.00988419747489682
40,400,11.9916605,0.0275383014987116,0.00229645439834722,0.937896,0.000375157268056263,0.00039999879310314,0.045545,0.000445872806188318,0.00978972019295901
44,400,12.15899475,0.0273587975248072,0.00225008712375727,0.93807975,0.000379934137360121,0.000405012620046559,0.04666975,0.000447370355104488,0.00958587425697562
48,400,12.316877,0.0276044795982574,0.00224119146422079,0.937742,0.000376080706082776,0.000401049228980653,0.0487325,0.00044724749163291,0.00917760204448592
