parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
2,100,0.230343,0.00125544284271698,0.00545031905773989,0.241432,0.00100962872724821,0.0041818347495287,0.059194,0.000426211024965357,0.00720024031093282
2.5,100,0.361522,0.00182938547198426,0.00506023277140605,0.290075,0.00120294448094766,0.00414701191397968,0.070221,0.000483990454184185,0.00689238908850893
3,100,0.517861,0.00257787649257557,0.00497793132245057,0.335722,0.00136794271199085,0.00407462934210702,0.080574,0.000532927371616604,0.00661413572140646
3.5,100,0.696832,0.0034114919909712,0.00489571660166467,0.378039,0.00153061600792002,0.00404883096167331,0.089951,0.000590334792859616,0.00656284858266852
4,100,0.900735,0.00432323545184867,0.00479967521174227,0.417777,0.00166721155684841,0.00399067338998654,0.098736,0.000636665752866233,0.00644816230013605
4.5,100,1.12964,0.00545162724412527,0.00482598637099011,0.454911,0.00177961505577226,0.00391200708659993,0.10697,0.000699410733793423,0.00653838210520167
5,100,1.38238,0.00662722978571947,0.00479407238655035,0.489234,0.00188316508057873,0.00384921138060465,0.114546,0.000762116878376979,0.00665336963645155
5.5,100,1.659975,0.00797806380427297,0.00480613491424447,0.520996,0.00196098553323567,0.00376391667735582,0.121467,0.000814871257462419,0.00670858140451661
6,100,1.963678,0.00945185941864105,0.00481334486542144,0.550753,0.00202149294920683,0.00367041659184213,0.127929,0.000876871911994246,0.00685436384239888
6.5,100,2.285458,0.0109255328285837,0.00478045662120403,0.577629,0.00206735505117534,0.00357903611344884,0.133262,0.000923683111133867,0.00693133159590781
7,100,2.632113,0.0123420075059639,0.00468901126432029,0.602701,0.00213839883344827,0.00354802602525675,0.13797,0.000949718376970539,0.00688351364043298
7.5,100,3.000454,0.0135793933260801,0.00452577954072286,0.625862,0.00219506349575587,0.00350726437418452,0.141944,0.000970515696418115,0.00683731398592484
8,100,3.388265,0.0147720791475477,0.00435977680244837,0.647195,0.00224908625136089,0.00347512921354599,0.145231,0.00098388338094358,0.00677460997268889
8.5,100,3.795924,0.0161238154589391,0.00424766551146416,0.667112,0.00229295087034902,0.00343713030248148,0.147907,0.000997586166712511,0.00674468528678501
9,100,4.223597,0.0177158603449187,0.00419449591069382,0.685711,0.00232000145238199,0.00338335166328379,0.149995,0.00100585319791587,0.00670591151648966
9.5,100,4.665149,0.0193142615262146,0.00414011675215831,0.702922,0.00233742075418115,0.00332529178796673,0.151607,0.00101260441607298,0.00667914025126137
10,100,5.125297,0.0210422837438963,0.00410557353923027,0.719203,0.00235402587145743,0.00327310352078263,0.152801,0.00102396510435333,0.00670129844931207
10.5,100,5.598702,0.0228025014375447,0.00407281927802993,0.734422,0.00236697664112947,0.00322291086205133,0.15354,0.00104551149996815,0.00680937540685263
11,100,6.087304,0.0244191042974024,0.00401148099345826,0.748791,0.00238240471069875,0.00318166846382869,0.153825,0.00105282124011456,0.00684427914912766
11.5,100,6.589525,0.0261433286654144,0.00396740715991128,0.762394,0.00240383540862127,0.00315300934768804,0.153786,0.00106042559478959,0.00689546249196667
12,100,7.104211,0.0280802041903362,0.00395261404684295,0.77532,0.00242212664817469,0.00312403478328264,0.153372,0.00107020590422138,0.0069778440929334
12.5,100,7.631255,0.0298184812328654,0.00390741512803142,0.787665,0.00242231788712023,0.00307531487005292,0.152614,0.00108637805726044,0.0071184691919512
13,100,8.169684,0.0316350931326816,0.00387225419400329,0.799504,0.0024275946037478,0.00303637580768552,0.151497,0.00110881851902706,0.00731907905124897
13.5,100,8.718392,0.0335179249428198,0.00384450767329799,0.81085,0.00243090687122433,0.002997973572454,0.150045,0.00113308821930478,0.00755165596524228
14,100,9.27741,0.0353628344584274,0.00381171409460479,0.821786,0.00241950909389037,0.00294420821709103,0.148292,0.00115883754876178,0.00781456551103078
14.5,100,9.844974,0.0371376531874579,0.00377224492288734,0.832334,0.00239662404461279,0.00287940183221253,0.146305,0.00118897651173375,0.00812669773236557
15,100,10.425292,0.0388827266905485,0.00372965348985415,0.842654,0.00236783362602812,0.00280997138330575,0.144071,0.0012294896203751,0.00853391466967743
15.5,100,11.009728,0.0406713847454072,0.00369413165751299,0.852578,0.00232804883740644,0.00273059923831772,0.141697,0.00127497416026737,0.00899789099463908
16,100,11.602398,0.0425131735180151,0.00366417127890417,0.862169,0.0022961410667923,0.00266321459805711,0.139109,0.00131304809343017,0.00943898736552035
