parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
1,100,0.752209,0.0105773425201317,0.014061706945984,0.267977,0.000831206841933323,0.00310178426481871,0.106624,0.0015255021607353,0.0143073056791651
2,100,1.687689,0.0172305432727821,0.0102095488403267,0.466441,0.00153408832331825,0.0032889225503724,0.112027,0.00125807535398282,0.0112301084022853
3,100,2.645688,0.0240952011972227,0.00910734795532304,0.60337,0.00214096863002415,0.00354835114444561,0.125038,0.00116028354706594,0.00927944742451046
4,100,3.785855,0.0309602808801173,0.00817788343191097,0.706295,0.00243410032337256,0.00344629414532534,0.139258,0.00135670760736975,0.00974240336188764
5,100,5.030902,0.0430588383687695,0.0085588704309425,0.780026,0.00259196305910825,0.00332291879899933,0.142777,0.00150842164869057,0.0105648784376375
6,100,6.319223,0.0525923442751269,0.00832259666657228,0.834981,0.00253634537538888,0.00303760849095833,0.134326,0.00158188280363252,0.0117764453913056
7,100,7.532974,0.0605931813825831,0.00804372634003291,0.873416,0.00251499734174689,0.00287949538564315,0.124404,0.00167882727122539,0.0134949621493312
8,100,8.846756,0.0720550234147462,0.0081447960602447,0.904987,0.00247425545150231,0.00273402319757334,0.112145,0.00177205779724243,0.0158014873355248
9,100,10.142841,0.0787442797605822,0.00776353289582102,0.928332,0.00228962915007314,0.00246639041859285,0.101897,0.00182305321560432,0.0178911372818073
10,100,11.387003,0.0862209324580242,0.0075718722879079,0.945596,0.00210701389537349,0.00222823901050077,0.090017,0.0020146353510632,0.0223806097855205
11,100,12.475087,0.0910658550027035,0.00729981722794426,0.957831,0.00191892776431806,0.0020034095412636,0.080744,0.00225248420459355,0.0278966140467843
12,100,13.521058,0.0926410696420197,0.00685161395225283,0.967632,0.00167725239182263,0.00173335771431974,0.07094,0.00238744679784184,0.0336544516188587
13,100,14.483731,0.097812578604003,0.00675327224759995,0.974864,0.00147745423038852,0.00151554907185876,0.063508,0.00257551783471702,0.0405542267858698
14,100,15.282647,0.0956598775008933,0.00625937885635213,0.979805,0.00127332935728397,0.00129957425945364,0.056213,0.00275796679532901,0.0490627932209455
16,100,16.369823,0.0921677309620195,0.00563034377109756,0.985065,0.0010656613889785,0.00108181834597565,0.048527,0.00289717906399039,0.0597024144082756
18,100,16.971739,0.0973717157236066,0.00573728571501168,0.987441,0.00101140747950566,0.0010242713027975,0.044506,0.00299498461132014,0.0672939516316932
20,100,17.217755,0.104225895584192,0.00605339636812069,0.988167,0.00099469497247075,0.0010066061429604,0.043678,0.00302500912058997,0.0692570429184022
