DemandParameter,reps,inv_mean,inv_rmoe,serv_mean,serv_rmoe,gini_mean,gini_rmoe,minsl_mean,minsl_rmoe,maxmindiffsl_mean,maxmindiffsl_rmoe,wgtdstddev_serv_mean,wgtdstddev_serv_rmoe,stddev_serv_mean,stddev_serv_rmoe
0,10,8.809,0.00357925755985115,0.93707,0.0021339711381791,0.03994,0.0367102095645063,0.33374,0.145884613646598,0.66626,0.0730758727199824,0.08343,0.0285308766127476,0.09999,0.0219165343540505
0.1,10,8.816,0.00378167084262844,0.9351,0.00235838588650703,0.04125,0.0371594948724769,0.33525,0.130290491787173,0.66475,0.0657087436955994,0.08577,0.0282929070884116,0.10246,0.0218671161518198
0.2,10,8.831,0.00412510771064407,0.93131,0.00262605949925163,0.04309,0.0392486651524626,0.33652,0.122319732356029,0.66348,0.0620411110093007,0.0884,0.0281970435497796,0.10538,0.0215460142836886
0.3,10,8.861,0.00412434381236973,0.92559,0.00305309480023431,0.0455,0.0425568606752489,0.35174,0.11882991338454,0.64826,0.0644760338967053,0.09104,0.029430314711901,0.10769,0.0216686580079092
0.4,10,8.896,0.0047504623489869,0.91802,0.00351683462559769,0.04829,0.0448492021871902,0.35285,0.108173501374679,0.64715,0.0589801745500355,0.09396,0.0303601126966577,0.11067,0.0223631187757189
0.5,10,8.944,0.00528974050400329,0.90906,0.00377065654830045,0.05146,0.0445596925751437,0.3603,0.0997811135906351,0.6397,0.0561999925382301,0.09682,0.030856211363282,0.11305,0.0224306371906222
0.6,10,8.999,0.00525991651604145,0.89865,0.00398233173800325,0.05508,0.0443684825309869,0.36363,0.100633895107443,0.63637,0.0575035015445725,0.09973,0.0320023247292696,0.11521,0.0227192679969907
0.7,10,9.066,0.00568530664456201,0.88716,0.0040128739268357,0.05929,0.0442899819524354,0.36797,0.106624071583074,0.63203,0.0620768944835274,0.10307,0.0343218312355572,0.11728,0.0232530435760141
0.8,10,9.176,0.00587304818795562,0.87565,0.00381470720615102,0.06357,0.0414678137542819,0.38396,0.10252099625254,0.61604,0.063898386015722,0.10645,0.034276803851729,0.11865,0.0224688432175582
0.9,10,9.343,0.00522401576701484,0.86466,0.00339349101374428,0.0675,0.036460468222816,0.3893,0.101471842768841,0.6107,0.0646847689371371,0.10957,0.0324669571920965,0.12067,0.0218724237735243
1,10,9.556,0.00460869361111361,0.85497,0.00318720419477177,0.07076,0.0360615639382233,0.40109,0.109846749521528,0.59891,0.0735643632024675,0.11197,0.0345916842923242,0.12166,0.024399905095386
