DemandParameter,reps,inv_mean,inv_rmoe,serv_mean,serv_rmoe,gini_mean,gini_rmoe,minsl_mean,minsl_rmoe,maxmindiffsl_mean,maxmindiffsl_rmoe,wgtdstddev_serv_mean,wgtdstddev_serv_rmoe,stddev_serv_mean,stddev_serv_rmoe
0,10,11.77,0.00502036167590058,0.98006,0.00185465807366263,0.01319,0.102914368932463,0.72566,0.154111741087857,0.27434,0.407642801041826,0.02977,0.15927754162661,0.03016,0.183662632751687
0.1,10,11.759,0.00509491100628382,0.97989,0.00189862180094956,0.01328,0.107487943535617,0.72523,0.154552849003091,0.27477,0.407927949494165,0.03006,0.164361393043164,0.03023,0.185403602611444
0.2,10,11.758,0.00512163485824884,0.97969,0.00190695517589394,0.01341,0.111129351034541,0.72441,0.154055109610534,0.27559,0.404945977549865,0.03039,0.168764940385183,0.03039,0.184933993725823
0.3,10,11.766,0.00505389270686071,0.97941,0.00192537905643229,0.01356,0.115034416206648,0.72385,0.154740639314778,0.27615,0.405609312938628,0.03078,0.172658869238668,0.03057,0.186414900589912
0.4,10,11.777,0.00522205582066691,0.97906,0.00196038319710079,0.01377,0.118635273078257,0.72316,0.154790016064445,0.27684,0.404341670340862,0.03119,0.175059946668126,0.03082,0.185423948217485
0.5,10,11.8,0.00527589001788935,0.9786,0.00200530767769415,0.014,0.119488539664317,0.72268,0.154318658243411,0.27732,0.402145564471904,0.03156,0.173360830996828,0.03106,0.183387560863558
0.6,10,11.827,0.00533896293531556,0.97814,0.00205788836946889,0.01426,0.120682683286092,0.72268,0.154634006923248,0.27732,0.40296734502846,0.03198,0.171041594300635,0.03135,0.181571715766926
0.7,10,11.86,0.00543662785638934,0.97759,0.00207767085974099,0.01455,0.120222559051799,0.72233,0.15432413752461,0.27767,0.401458401189008,0.03243,0.16837258672827,0.03172,0.179497607866897
0.8,10,11.903,0.00556539588554462,0.97696,0.0020958820685173,0.01488,0.119935532393339,0.7218,0.154214074748982,0.2782,0.400114015649946,0.03293,0.164591364663609,0.03218,0.176280590407037
0.9,10,11.951,0.0058032764525524,0.97631,0.00211688301780811,0.01522,0.118475689881735,0.72078,0.153808261200012,0.27922,0.397041467329505,0.03349,0.160064353838475,0.03269,0.17267353673122
1,10,12.011,0.00591602043642116,0.97556,0.00212353249513625,0.01559,0.117346910219379,0.72006,0.153022674646825,0.27994,0.39360401195325,0.03407,0.155911044643822,0.03324,0.167730584003977
