DemandParameter,reps,inv_mean,inv_rmoe,serv_mean,serv_rmoe,gini_mean,gini_rmoe,minsl_mean,minsl_rmoe,maxmindiffsl_mean,maxmindiffsl_rmoe,wgtdstddev_serv_mean,wgtdstddev_serv_rmoe,stddev_serv_mean,stddev_serv_rmoe
0,10,19.094,0.00981034710602894,0.97996,0.00201760558531534,0.01311,0.115277763545773,0.82053,0.0550031511552439,0.17947,0.251472310789615,0.02693,0.131316165229859,0.02602,0.0792248168601617
0.1,10,19.092,0.00988699253238168,0.97963,0.00205299342173491,0.01323,0.122625348402037,0.81623,0.0575992009403516,0.18377,0.255831723260289,0.02716,0.147035578253375,0.02655,0.0805332385320716
0.2,10,19.077,0.00935900758511519,0.97917,0.00188557620787714,0.01352,0.110169036664705,0.81063,0.0591993651945959,0.18937,0.253412797210198,0.02768,0.129222513585318,0.02718,0.0777322748011953
0.3,10,19.069,0.00889936531057463,0.97856,0.00131042763858184,0.01367,0.0818939320097749,0.8054,0.0609742752062339,0.1946,0.25235704651131,0.02757,0.0945223488553975,0.02784,0.0711043855558731
0.4,10,19.019,0.00877070083609801,0.97756,0.00160933138065405,0.01397,0.089813114013827,0.79924,0.0630077081650745,0.20076,0.250838218140337,0.028,0.0914535704910178,0.02896,0.0667725908045371
0.5,10,19.034,0.00977520533002754,0.97618,0.00159107488061373,0.01458,0.0871855786145405,0.79464,0.0654192930510084,0.20536,0.253139788810154,0.0289,0.0863090136951157,0.02988,0.0632642637399714
0.6,10,19.078,0.0116553078322176,0.97414,0.00177424185692796,0.01548,0.0832369831173721,0.7874,0.0673446983824453,0.2126,0.249422462400458,0.03039,0.0842527670413255,0.03117,0.0615109658453889
0.7,10,19.175,0.0106480215451607,0.97208,0.00195644114785471,0.01643,0.0893962226497015,0.78003,0.0684879606869937,0.21997,0.242863408531507,0.03213,0.0907821825710388,0.03253,0.0601854261290197
0.8,10,19.274,0.0107044117729575,0.96967,0.00211354068930392,0.01735,0.0908168017965117,0.77273,0.070199892854585,0.22727,0.238683342304411,0.0336,0.0885010636749917,0.03406,0.0558003531927662
0.9,10,19.371,0.0117344672853419,0.96704,0.00196510529833471,0.01831,0.0770172782282005,0.76452,0.0710038155231767,0.23548,0.230524193323335,0.0351,0.0774419418099161,0.03556,0.051326638762201
1,10,19.477,0.0125796548432176,0.9644,0.00181551698095768,0.01948,0.0636846309781769,0.75815,0.0733178230495132,0.24185,0.229836293342933,0.0368,0.0654384197393841,0.03708,0.0508763116600028
