parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
2,5,1.185,0.0131381418473085,0.0110870395335937,0.23552,0.00140983823185499,0.00598606586215602,0.01976,0.000755553942481939,0.0382365355507054
2.5,5,1.32056,0.0149788888559866,0.0113428309626118,0.28784,0.00209875643179479,0.00729139949900914,0.02684,0.0012044036532658,0.0448734595106482
3,5,1.52062,0.020696467772062,0.013610545548567,0.34694,0.00282240000000001,0.00813512422897332,0.03604,0.00187444054586962,0.0520100040474367
3.5,5,1.79818,0.03238969829807,0.0180124894604934,0.40736,0.00288366561168247,0.00707891204753159,0.04692,0.00268269518208834,0.0571759416472366
4,5,2.17022,0.0441304957669864,0.0203345724244484,0.46722,0.00328052712837434,0.00702137564396718,0.05726,0.00295277756696978,0.0515678932408275
5,5,3.16098,0.0661672718784747,0.0209325183577481,0.57388,0.00275336402242783,0.00479780445812335,0.07246,0.00377349633099066,0.0520769573694544
6,5,4.47108,0.0799789137650668,0.0178880524985164,0.66018,0.00207463939999218,0.00314253597502527,0.08002,0.00405317384773957,0.0506520100942211
7,5,6.02412,0.147118485209167,0.0244215728121563,0.72842,0.0014448271315282,0.00198350832147415,0.0825,0.00283218304493195,0.0343294914537206
8,5,7.76292,0.210821342845168,0.0271574797685881,0.78314,0.00341996130972266,0.00436698586424224,0.08334,0.00323049385698224,0.0387628252577663
9,5,9.46242,0.219917514832812,0.0232411491809507,0.82972,0.00555251084105201,0.00669202964982405,0.08012,0.00203160405591247,0.0253570151761416
10,5,11.16602,0.241466729260658,0.0216251385239018,0.86632,0.00429208674656048,0.00495438954030898,0.07646,0.00173612193120184,0.0227062768925168
11,5,12.49288,0.195159350535505,0.0156216461324774,0.8896,0.00427621514893723,0.00480689652533411,0.07262,0.00250189988608657,0.0344519400452571
12,5,13.34902,0.244831691083977,0.0183407988814143,0.90018,0.00286146575027553,0.00317877063506802,0.07022,0.00157825645571308,0.0224758823086453
13,5,13.61256,0.219388786034656,0.0161166441899728,0.90558,0.00112149000887211,0.00123842179473057,0.07148,0.00197406155932382,0.0276169776066567
14,5,13.99822,0.299956714579687,0.0214282040559219,0.9095,0.00152829735326606,0.00168037092167792,0.0707,0.0026781088850157,0.0378798993637298
15,5,14.34162,0.240956658952269,0.0168012162469978,0.91276,0.0032251381613816,0.00353339121059381,0.0698,0.00410992885583194,0.0588815022325492
16,5,14.84762,0.135878325626422,0.00915152230636441,0.91422,0.0033734782999154,0.00369000710979349,0.06818,0.00177636996146636,0.0260541208780634
17,5,15.20804,0.252898926838688,0.0166292912721618,0.9127,0.00429995590675066,0.00471124784348709,0.0718,0.00216222737009779,0.0301145873272673
18,5,15.21008,0.198681357109921,0.0130624794287684,0.91474,0.00325537060255816,0.00355879332111656,0.07248,0.000426722204718713,0.00588744763684758
19,5,15.18188,0.263464213388916,0.0173538595607998,0.91814,0.00229880511570687,0.00250376316869635,0.07216,0.00276464235661685,0.0383126712391471
20,5,15.21156,0.25717677965975,0.0169066670124399,0.92026,0.00332599930246533,0.00361419523011467,0.07222,0.0041394531812789,0.0573172691952215
21,5,15.47242,0.24106059362542,0.0155800187446708,0.9196,0.00343307861838321,0.0037332303375198,0.07806,0.00340081180896562,0.0435666385980735
22,5,15.87142,0.364600264185093,0.0229721262612352,0.91952,0.00280930294557209,0.00305518416736133,0.08628,0.00367906148902135,0.0426409537438729
23,5,16.51354,0.171914443551903,0.010410514253873,0.91588,0.00401125384886073,0.00437967184441273,0.09338,0.00450603957372769,0.0482548679987973
24,5,17.03552,0.16835078146014,0.00988233886961716,0.91338,0.00407161400921058,0.00445774377500119,0.1001,0.00359006518046678,0.0358647870176502
25,5,17.63788,0.256622107644373,0.0145494871064081,0.9106,0.00369760116832522,0.00406062065487065,0.1044,0.00310646088016573,0.0297553724153805
