parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
1,5,1.20058,0.0154845458131648,0.0128975543596968,0.30022,0.00107066962224582,0.00356628346627748,0.014,0.000424917874418105,0.0303512767441503
1.5,5,1.44964,0.0160408488353952,0.0110654016413697,0.38298,0.000843938765551151,0.00220361054245953,0.01966,0.00058010702460839,0.0295069697155845
2,5,1.78384,0.0175029865611558,0.00981197111913389,0.45466,0.000586691878246152,0.0012903969521096,0.02642,0.000861954430350005,0.0326250730639669
2.5,5,2.1886,0.0198668020979724,0.00907740203690597,0.5164,0.000865512564900142,0.00167605066789338,0.0329,0.000756570155372255,0.0229960533547798
3,5,2.65618,0.0220875912457651,0.00831554760813088,0.57026,0.000924737887187525,0.001621607489895,0.03872,0.000516340042994923,0.0133352283831333
3.5,5,3.177,0.039560889757436,0.012452278803096,0.61718,0.00153005589440387,0.00247910803072664,0.04408,0.000417622604752186,0.00947419702250875
4,5,3.75722,0.0626426977375654,0.016672619047478,0.65802,0.00256707628246612,0.00390121315836314,0.0482,0.000277185858225125,0.00575074394657935
5,5,5.03264,0.109539200914376,0.0217657533450387,0.72594,0.00185072163222891,0.00254941404555323,0.0522,0.000925568365924418,0.0177311947495099
6,5,6.4448,0.152265637357875,0.0236261229763337,0.77974,0.00383108561115513,0.00491328598142346,0.0536,0.00128824345525215,0.0240343928218685
7,5,8.0185,0.216701884798448,0.0270252397329236,0.82074,0.00347014111528624,0.00422806383907965,0.05294,0.00120917863031068,0.0228405483624986
8,5,9.5953,0.226662089700064,0.0236221993788693,0.85606,0.00160025327995289,0.00186932373893523,0.05114,0.000871263542218999,0.0170368310954048
9,5,11.22272,0.222445566333519,0.0198210029594893,0.8849,0.00230581317543287,0.00260573304942125,0.04948,0.00142204720034182,0.0287398383254207
10,5,12.59318,0.15778015095645,0.012529015781276,0.90448,0.00325230094548463,0.00359576877928161,0.04704,0.00103081839331669,0.0219136563205078
11,5,13.31222,0.145071534031456,0.010897621435903,0.91118,0.00307001326381498,0.00336927200313328,0.04696,0.00112525168740153,0.023961918385893
12,5,13.91558,0.106133002802333,0.00762691909373037,0.91222,0.00336834995806554,0.00369247545336163,0.04984,0.00137283974301446,0.027544938664014
13,5,14.53926,0.18660024128859,0.0128342323673,0.91054,0.00351632958637272,0.00386180682493105,0.0578,0.00255552734283944,0.0442132758276719
14,5,15.33118,0.145399286509391,0.00948389403225266,0.90952,0.00295654809533009,0.00325066858928896,0.0602,0.00100324433713827,0.0166651883245559
15,5,15.93524,0.122915592759259,0.00771344471493737,0.90944,0.00251812330119077,0.00276887238431427,0.05728,0.00164032211470796,0.0286369084271641
16,5,16.23768,0.19782363017759,0.0121829984442106,0.91034,0.00349715852657556,0.00384159602629299,0.0587,0.00102221093713578,0.0174141556581904
17,5,16.6043,0.114936495683486,0.00692209221005922,0.91046,0.00291150726600502,0.00319784204248953,0.05946,0.00134599352152973,0.0226369579806547
18,5,16.98722,0.199625556425623,0.0117515141633312,0.90866,0.00320722125211218,0.00352961641550434,0.07072,0.00251949594958992,0.0356263567532511
19,5,17.34066,0.239268019334303,0.0137980918450799,0.90632,0.00223938041431105,0.00247084960533923,0.08246,0.00199746983957205,0.024223500358623
20,5,17.87854,0.304138212693111,0.0170113562233332,0.9037,0.00169174229715994,0.0018720175911917,0.0944,0.0021781588555475,0.0230737166901218
21,5,18.56712,0.338511857043501,0.0182317913086952,0.89982,0.00200591421551369,0.00222923942067713,0.10612,0.00297597456978382,0.0280434844495271
22,5,18.99606,0.316185919412235,0.0166448157887601,0.89662,0.00196919045295267,0.00219623748405419,0.11514,0.00353213535414486,0.0306768747103079
23,5,19.55032,0.3600517674033,0.0184166687503478,0.8938,0.0021236850990672,0.00237601823569837,0.12124,0.00457843582023381,0.0377634099326444
