parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
1,5,1.08484,0.0149591278141475,0.0137892480127461,0.22704,0.000633901695848806,0.00279202649686754,0.02328,0.000994398230086921,0.0427147006051083
1.5,5,1.17988,0.015882217547937,0.0134608752991296,0.28358,0.000582749894894875,0.00205497529760517,0.03164,0.00104378051332644,0.032989270332694
2,5,1.30854,0.0167453985369116,0.0127970092904394,0.33636,0.000890884145105301,0.00264860311899543,0.03938,0.00123402197711386,0.0313362614807989
2.5,5,1.46794,0.0164380328555457,0.0111980277501435,0.38598,0.00110770349823408,0.00286984687868304,0.04686,0.00135736191194537,0.0289663233449717
3,5,1.6554,0.0161014924525648,0.00972664760937828,0.4331,0.00122558785894769,0.00282980341479494,0.05416,0.00175154268003951,0.032340152881084
3.5,5,1.86826,0.0162468040229456,0.00869622216551527,0.47758,0.00139614749937105,0.00292337932780067,0.06128,0.00204009544874744,0.0332913748163746
4,5,2.10656,0.0165495974863438,0.0078562193748784,0.52004,0.00154653812109498,0.00297388301110488,0.06772,0.00223250797087043,0.03296674499218
5,5,2.66258,0.0218537275319338,0.00820772616482275,0.59716,0.00216630989472882,0.00362768754559719,0.07702,0.00236047805327649,0.0306475987182095
6,5,3.32856,0.0275548815159855,0.00827831900761457,0.66526,0.0026366189258215,0.00396329093260003,0.08076,0.00183404061023741,0.0227097648617807
7,5,4.10196,0.0343650439278054,0.00837771307565295,0.72356,0.00271061693346736,0.00374622275065974,0.0805,0.00149654695883557,0.0185906454513736
8,5,4.97702,0.0438655006199631,0.00881360746389669,0.77408,0.00254301974825205,0.00328521567312429,0.0773,0.00105912567715074,0.0137014964702553
9,5,5.94498,0.0533801744980287,0.00897903348674489,0.8167,0.00217197716378418,0.00265945532482452,0.07266,0.000873465374242163,0.0120212685692563
10,5,6.99748,0.0685725937254818,0.00979961267849023,0.85242,0.00150346181860399,0.00176375708993688,0.06752,0.000839374433730265,0.0124314933905549
11,5,8.12116,0.0799302466764615,0.00984222040650123,0.88228,0.00150090447397564,0.00170116570020361,0.06226,0.00110978239308434,0.0178249661594015
12,5,9.32858,0.0949735469140748,0.0101809221675834,0.90638,0.00181910808914699,0.00200700378334362,0.0571,0.00169401157020842,0.0296674530684487
13,5,10.50224,0.120376740953392,0.0114620062913618,0.9205,0.00135934160533694,0.00147674264566751,0.05338,0.00205883982864136,0.0385694984758592
14,5,11.28296,0.109096258609358,0.00966911684605443,0.92484,0.00273108962870132,0.00295304012445539,0.05102,0.00216258267818828,0.042386959588167
15,5,12.04128,0.115186890465191,0.00956600049705605,0.92438,0.00310856247162577,0.00336286210392454,0.0537,0.0024108796734802,0.0448953384260745
16,5,12.97152,0.100895069845062,0.00777819945889629,0.92244,0.00262639999999999,0.00284723125623346,0.05688,0.00144083331443995,0.0253311060907164
17,5,13.91682,0.12755678494161,0.00916565601492365,0.91916,0.00262932374575667,0.00286057242020613,0.05974,0.00180447780812068,0.0302055207251536
18,5,14.87592,0.123248431307826,0.00828509640464766,0.91566,0.00265766170909694,0.00290245474204064,0.07246,0.00431716418033876,0.0595799638467949
19,5,15.84342,0.127517265600545,0.00804859465952081,0.91172,0.00256108333327912,0.0028090678424068,0.08844,0.00310930387064371,0.0351572124677037
20,5,16.7647,0.156675944175231,0.00934558591416673,0.90748,0.00274847634881585,0.00302869082383728,0.09714,0.00235493816479329,0.0242427235412116
21,5,17.62294,0.201746700729801,0.0114479593489963,0.90292,0.00297984466709255,0.00330023110252575,0.1023,0.00248077471770413,0.0242499972405095
22,5,18.35898,0.229522999654152,0.0125019472570999,0.89814,0.00326244340334051,0.00363244416609939,0.109,0.00196977562173969,0.0180713359792632
23,5,18.92188,0.21877242556922,0.0115618757527909,0.89356,0.00341996130972269,0.00382734378186432,0.11494,0.00231047340603608,0.020101560866853
24,5,19.16446,0.251779975053141,0.0131378590919411,0.89124,0.0032090174446394,0.00360062098272003,0.1184,0.00201508590387606,0.0170193066205749
25,5,19.29098,0.315794074749732,0.0163700379529569,0.89132,0.00257827551669716,0.00289264856246596,0.11848,0.00093875611316252,0.00792332978698953
