parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
1,97,1.04221958762887,0.00482842184546165,0.00463282584857832,0.221562886597938,0.000284114046663788,0.00128231786029832,0.0246474226804124,0.000161396182553805,0.00654819713389622
1.5,97,1.11479072164948,0.00480970179828095,0.00431444369322014,0.274017525773196,0.000364821454012543,0.00133138000200216,0.0338917525773196,0.000202759238987855,0.00598255397165685
2,97,1.21509484536082,0.00479355302696361,0.00394500317836519,0.322365979381443,0.000442026762580371,0.00137119544509174,0.0423886597938144,0.000239428378324974,0.00564840642496352
2.5,97,1.33993608247423,0.00479027536479962,0.00357500288816333,0.367103092783505,0.000517368208274004,0.00140932674892803,0.0501731958762887,0.000268653154876262,0.0053545154974516
3,97,1.48931340206186,0.00475969303816439,0.00319589754015167,0.409173195876289,0.000586507306033324,0.00143339620469825,0.0576072164948454,0.000293258837747526,0.00509066147595877
3.5,97,1.66065979381443,0.00481016029987905,0.00289653565275426,0.448167010309278,0.00065392276171059,0.00145910508062457,0.0643216494845361,0.000316113944596003,0.00491458081577963
4,97,1.85590721649485,0.00489911779212401,0.0026397428430591,0.484759793814433,0.000710540119722467,0.00146575712092671,0.0706762886597938,0.0003400134798384,0.0048108564595841
5,97,2.31858144329897,0.00515505344334274,0.00222336526424016,0.550601030927835,0.000817505608341075,0.00148475132159391,0.082079381443299,0.000389317057710708,0.00474317728599905
6,97,2.87764020618557,0.00576963164480351,0.0020049871531547,0.607265979381443,0.000907196648193566,0.00149390329607733,0.0917896907216495,0.000430275231068732,0.00468762044719743
7,97,3.52286082474227,0.00670755758362101,0.00190400867854657,0.654941237113402,0.000966020121983022,0.00147497220703444,0.099179381443299,0.000461764487079307,0.00465585165343362
8,97,4.25297216494845,0.00781788869033838,0.00183821769509115,0.695524742268041,0.000993881963954469,0.00142896708564747,0.104522680412371,0.000487505808851774,0.00466411506984348
9,97,5.05936907216495,0.00916511238381952,0.0018115129086437,0.730187628865979,0.00100926715411022,0.00138220248359681,0.108017525773196,0.000505898689152119,0.00468348710573462
10,97,5.80658144329897,0.014952928363809,0.00257516897159262,0.756430927835052,0.000783170059039082,0.00103534907183206,0.108423711340206,0.000543472522733821,0.00501248772999977
11,97,6.26834226804124,0.0178142437638981,0.00284193858633454,0.762577319587629,0.000730527025489177,0.000957971089258485,0.103889690721649,0.000588494314311027,0.00566460743335711
12,97,6.66312680412371,0.0201854482183418,0.00302942579538623,0.763035051546392,0.000730812356946949,0.000957770361225033,0.099760824742268,0.000552318165687467,0.00553642341183907
