parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
3.5,45,1.25410444444444,0.00770158294660629,0.00614110170865235,0.233624444444444,0.000690388343229295,0.00295512032086809,0.02546,0.000355800929473408,0.0139748990366618
4,45,1.42422444444444,0.00848118350659551,0.00595494870185564,0.308193333333333,0.00083401315688578,0.00270613626798908,0.0442511111111111,0.000530464175704588,0.0119875899697215
5,45,2.16501777777778,0.0113893179481121,0.00526061174416882,0.463984444444444,0.00109096095376906,0.00235128777878607,0.0783688888888889,0.000971066469075374,0.0123909689526433
6,45,3.34440666666667,0.0209740346525523,0.00627137688176447,0.576662222222222,0.00152752641993239,0.00264891016104007,0.0893488888888889,0.000920536786358526,0.0103027222588439
7,45,4.81180222222222,0.0296957262218588,0.00617143532722849,0.658153333333333,0.00144734950844499,0.00219910685723437,0.0921866666666667,0.000951952749867239,0.0103263604628352
8,45,6.58943333333333,0.0453986217071965,0.00688960938075553,0.722211111111111,0.001547238277631,0.00214236288230265,0.0906111111111111,0.00109105461393774,0.0120410687007231
9,45,8.63615333333333,0.0710376761497244,0.00822561543407726,0.774157777777778,0.00167568437915407,0.00216452566550985,0.0862622222222222,0.00114661715624066,0.0132922283556158
10,45,10.8640622222222,0.0794832312276866,0.00731616126655693,0.816651111111111,0.0017473973995657,0.00213971104158328,0.0797044444444444,0.00118825960697055,0.014908323058431
11,45,13.1110022222222,0.0936481469479941,0.0071427145965445,0.850111111111111,0.00197648399403477,0.00232497136927368,0.0733422222222222,0.00127813546536895,0.0174270076177441
12,45,15.1775555555556,0.106711855835785,0.00703089871390553,0.875173333333333,0.00173663592783824,0.00198433368761797,0.0685555555555556,0.00119377549884332,0.0174132568712963
13,45,17.2516644444444,0.0991229100191192,0.00574570125325152,0.896484444444444,0.00160098730795234,0.00178585062783156,0.0641577777777778,0.00119909344087736,0.0186897595647817
14,45,19.2595644444444,0.112386158093486,0.00583534266403954,0.914128888888889,0.00148030007307722,0.00161935596945908,0.0588866666666667,0.00109894614421217,0.0186620538471442
