DemandParameter,reps,inv_mean,inv_rmoe,serv_mean,serv_rmoe,gini_mean,gini_rmoe,minsl_mean,minsl_rmoe,maxmindiffsl_mean,maxmindiffsl_rmoe,wgtdstddev_serv_mean,wgtdstddev_serv_rmoe,stddev_serv_mean,stddev_serv_rmoe
0,10,8.252,0.0112458718930188,0.77025,0.00251998161560852,0.09784,0.0193976190812297,0.227,0.0750510943106798,0.773,0.0220395839696304,0.14041,0.0213639400864945,0.15425,0.0162749257544973
0.1,10,8.183,0.0102061413889143,0.76975,0.00232295353686687,0.09783,0.0218941763741332,0.20261,0.0819347460304328,0.79739,0.0208189203441553,0.14175,0.0225120535566038,0.15706,0.0183607514419424
0.2,10,8.13,0.00923275341305004,0.76886,0.0024145860069416,0.09862,0.0160034116377314,0.20768,0.0303108011775454,0.79232,0.00794495555905775,0.14237,0.0130814960024452,0.15751,0.00734644145938454
0.3,10,8.117,0.00863941545464047,0.76769,0.00241024107891842,0.10029,0.0120030241099828,0.21389,0.0300104850439675,0.78594,0.00813948174810349,0.14355,0.00961221312732611,0.15758,0.0079444054576284
0.4,10,8.149,0.00828894078992674,0.76636,0.00257092267007272,0.10224,0.0102967406974273,0.21612,0.0275262788951536,0.78361,0.00784613647170396,0.14528,0.00790460392506073,0.15852,0.00981010617268105
0.5,10,8.216,0.00805624578972778,0.76484,0.00282927691031169,0.10416,0.0137054483134385,0.21615,0.0285884350664151,0.78329,0.00822636862466139,0.14706,0.0101155501136928,0.15944,0.0100776154764256
0.6,10,8.313,0.00892665445314734,0.76316,0.00277858776939375,0.10555,0.0214318175180056,0.22971,0.123058576015024,0.76966,0.0366133397615896,0.14763,0.0254740376409897,0.15822,0.0318338712145714
0.7,10,8.409,0.0101862837545926,0.76151,0.00262184533312917,0.10626,0.0151511358019635,0.31127,0.12157048688623,0.68844,0.0547072513928938,0.14458,0.0172874868174115,0.14879,0.0286797974315513
0.8,10,8.505,0.0100993911000323,0.75957,0.00263685982895596,0.10934,0.0168162557860141,0.36453,0.0795091238773087,0.63511,0.0453198009759592,0.14691,0.0188577194673609,0.14516,0.0249403364907704
0.9,10,8.619,0.00873166435264604,0.75749,0.00274768788844152,0.11475,0.019093731723682,0.37335,0.0275637138131203,0.62576,0.0160694402315131,0.15403,0.0199084631442646,0.14768,0.0165468672025986
1,10,8.754,0.00982318587531638,0.75523,0.00279463246225006,0.12049,0.0196515675083697,0.3546,0.0260912222995879,0.64394,0.0143389721877081,0.16184,0.0204677251948399,0.15297,0.0172402571216006
