parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
1,400,1.626006,0.00263933458015861,0.00162320100919592,0.33741975,0.000181835343567128,0.000538899526678945,0.07282675,0.000243390053686122,0.00334204195142749
2,400,2.4423115,0.00355614497203451,0.00145605708855505,0.51485225,0.000333461331083636,0.000647683546267178,0.0564915,0.000334181411737513,0.00591560521029735
3,400,3.29745225,0.00487444031446976,0.00147824439746467,0.63798675,0.000463178777414692,0.000726000622136262,0.05700525,0.000286322520690193,0.0050227394966287
4,400,4.320454,0.00684996970855026,0.00158547451461126,0.730658,0.000560373027338416,0.00076694298473214,0.068505,0.000308022941729312,0.0044963570794732
5,400,5.44760125,0.00872318950406923,0.00160129001807341,0.79742025,0.000590149002262929,0.000740072756194652,0.072703,0.000333817666924441,0.00459152534179389
6,400,6.615704,0.0107072028446007,0.00161845252517354,0.8467875,0.000582338718731061,0.000687703489637082,0.06825775,0.00035399384665333,0.00518613412621028
7,400,7.73641275,0.0121139669929555,0.00156583773182933,0.88159375,0.000558017210991882,0.000632964118667903,0.0629025,0.000370371959313356,0.00588803242022743
8,400,8.96051125,0.0139455141327116,0.00155633018514558,0.910044,0.000519214959425504,0.000570538303011178,0.05688975,0.000403460692267863,0.00709197513203807
9,400,10.1501695,0.0154393565453361,0.00152109346995005,0.930798,0.000480958008248377,0.000516715773184275,0.0523825,0.00043565546039897,0.0083168130654125
10,400,11.3032265,0.017024465439677,0.00150615980664256,0.94654425,0.000441130886717071,0.000466043596712009,0.046808,0.00046834397459597,0.0100056395187996
11,400,12.311136,0.0179632526253466,0.00145910601794559,0.9578,0.000399001335793393,0.000416581056372305,0.04212175,0.00049745129398008,0.0118098439400091
12,400,13.3116255,0.0188154494454633,0.00141345994487776,0.9667135,0.000361019217576639,0.000373450063102087,0.03783625,0.000540009073388684,0.014272267293632
16,400,16.4506715,0.0199613669511873,0.00121340742541648,0.98426175,0.000244941771501547,0.000248858366691123,0.02849925,0.000644641876525389,0.0226196084642715
20,400,17.8855395,0.0189938064722193,0.00106196441388974,0.98855925,0.000197486820492966,0.000199772366191471,0.02565725,0.000680194362750489,0.02651080543513
24,400,18.676861,0.0196661110525121,0.00105296661213638,0.9899805,0.000180968476405786,0.000182800041420802,0.0249535,0.000695914583350068,0.0278884558619059
28,400,19.0901545,0.0201991967471033,0.00105809498540744,0.99062225,0.000172694052036461,0.000174328864545957,0.02456725,0.000702843071223347,0.0286089436637534
32,400,19.6073635,0.0206867104951087,0.00105504804330826,0.991319,0.000167785249294155,0.000169254548025565,0.02400525,0.000707647207594144,0.0294788518175876
36,400,19.75934625,0.0208802961759438,0.00105673011200681,0.99151075,0.000166053970263739,0.000167475713464266,0.023852,0.000710397696930043,0.029783569383282
