parameter,reps,inv_mean,inv_amoe,inv_rmoe,serv_mean,serv_amoe,serv_rmoe,sdsl_mean,sdsl_amoe,sdsl_rmoe
1,400,1.581338,0.0027733201196109,0.00175378073480236,0.32524775,0.000185012611315051,0.000568835945260347,0.070867,0.000242868346286769,0.00342710071382688
2,400,2.222869,0.00330395703245924,0.00148634806300292,0.4761815,0.000305034005961602,0.000640583487518103,0.06004275,0.000328831909112965,0.005476629719874
3,400,2.81010925,0.00406829759913721,0.00144773645335576,0.58103475,0.000400459976967277,0.000689218634457365,0.0562815,0.000327472138715781,0.00581846856810464
4,400,3.44376275,0.00514593110867098,0.00149427573333006,0.666623,0.000473314504779948,0.000710018263366173,0.0642175,0.000325062460124906,0.00506189839412786
5,400,4.12927925,0.00599151965163409,0.00145098437012563,0.73454875,0.000513961282289807,0.000699696626384303,0.0682035,0.000313336433650209,0.004594140090321
6,400,4.847564,0.00677778424523852,0.00139818355059129,0.789893,0.000533146502179246,0.00067496040878859,0.0675865,0.000333382971949626,0.00493268584628033
7,400,5.5607455,0.00745872595245351,0.00134131762592866,0.83234975,0.0005409984954044,0.000649965348586216,0.064675,0.000348519796311562,0.00538878695495264
8,400,6.31786225,0.00802121472102585,0.00126960899171644,0.8687355,0.000524289404057547,0.000603508667549037,0.0613045,0.000364937808852172,0.00595287146705661
9,400,7.09663425,0.00850001019312423,0.0011977523278904,0.8968735,0.00050602889670626,0.000564214347626794,0.05784725,0.000383746349195732,0.00663378724478228
10,400,7.890833,0.00892344393137734,0.00113086209420188,0.9192035,0.000481627579738653,0.000523961864525813,0.05278975,0.000416804175099892,0.00789555122158927
11,400,8.64721925,0.00921448162400988,0.00106560055407522,0.9358975,0.000444330706813679,0.000474764284351309,0.047765,0.000444003727659395,0.00929558730575516
12,400,9.41867325,0.00952935943185014,0.00101175178062899,0.949175,0.00041166461481128,0.000433707814482345,0.04280575,0.000485661344272995,0.0113457034223906
16,400,12.077127,0.0105656075049263,0.000874844448098151,0.976375,0.0002938546424292,0.000300964939115811,0.03138325,0.00059599155397436,0.0189907531557235
20,400,13.4821025,0.0113444049693957,0.000841441827741309,0.983445,0.000237253680207347,0.000241247533118117,0.02791675,0.000639142454912776,0.0228945867593031
24,400,14.17662775,0.0117464195290651,0.000828576424253299,0.986029,0.000214986409166523,0.000218032541808124,0.026865,0.000663477466664792,0.024696723121712
28,400,14.56403275,0.0121453244577273,0.000833925923280232,0.98716775,0.000205310762046904,0.000207979608376494,0.026335,0.000674973665503186,0.0256302891780211
32,400,15.04109125,0.0123844831791411,0.000823376640251494,0.988526,0.00019386563493053,0.000196115868404604,0.025501,0.000683095599011935,0.0267870122352823
36,400,15.2002095,0.0125701472454012,0.000826971973340313,0.98890875,0.000190691584488505,0.00019283031370539,0.0252635,0.000688791637340477,0.0272642997740011
40,400,15.53496125,0.0128346455140206,0.000826178147951327,0.98963925,0.000182899148669999,0.000184813959905086,0.02496175,0.000695931352625147,0.0278799103678687
44,400,15.79041325,0.0129851555142524,0.00082234424828954,0.99024075,0.000178742732071603,0.000180504318845294,0.02470425,0.000702483075244709,0.0284357175483857
48,400,15.89063425,0.0130806245317553,0.000823165666389643,0.9904365,0.00017726890967353,0.000178980590551267,0.02459975,0.000704975624882838,0.0286578369651252
