DemandParameter,reps,inv_mean,inv_rmoe,serv_mean,serv_rmoe,gini_mean,gini_rmoe,minsl_mean,minsl_rmoe,maxmindiffsl_mean,maxmindiffsl_rmoe,wgtdstddev_serv_mean,wgtdstddev_serv_rmoe,stddev_serv_mean,stddev_serv_rmoe
0,10,14.298,0.0131751050422876,0.9413,0.00237146436150471,0.03003,0.0496785787334692,0.72423,0.0388842678656568,0.27577,0.102118262741939,0.05359,0.0585804469630326,0.05097,0.0440463772633699
0.1,10,14.305,0.0115834212894447,0.93862,0.00259393215229412,0.03212,0.0511818541908653,0.70488,0.0424401956857265,0.29512,0.101366376846554,0.0575,0.0640153487161129,0.054,0.0460739033778744
0.2,10,14.318,0.0111487216970668,0.93592,0.00238566837444178,0.03388,0.0475085144375321,0.68749,0.0414697510487396,0.31251,0.0912292059406035,0.06067,0.0604389329057158,0.05697,0.0441334209581693
0.3,10,14.355,0.012183867640896,0.93284,0.00218851958462044,0.0356,0.0395230262506077,0.66838,0.0420533589038812,0.33162,0.0847585309214648,0.06368,0.0526286095628116,0.05974,0.0396828742569019
0.4,10,14.43,0.0142917478386847,0.92955,0.00163848269152476,0.03752,0.041883810805417,0.64941,0.043685960100076,0.35059,0.0809210169958937,0.06716,0.0558835171006992,0.06264,0.0401904525853885
0.5,10,14.505,0.0148928160910198,0.92624,0.00166805512139685,0.03925,0.0409575808592731,0.63347,0.0441876470483164,0.36653,0.076369052398704,0.07047,0.0549831598365991,0.06539,0.0402278704316851
0.6,10,14.613,0.0145535337204422,0.92265,0.00200538864779094,0.04074,0.0355073420468953,0.61248,0.0400432922576687,0.38752,0.0632889028746308,0.07319,0.0502881108737862,0.0675,0.036552851314037
0.7,10,14.746,0.0136691831596786,0.91948,0.00219782968330638,0.04182,0.0360795414449622,0.59661,0.0404423156569657,0.40339,0.0598138028808405,0.07534,0.0499170321469911,0.06921,0.038950070871051
0.8,10,14.885,0.0127487361528278,0.91622,0.00244799709185453,0.0426,0.0359017399452433,0.57463,0.037614046657719,0.42537,0.0508126093305242,0.0768,0.0475019733894009,0.07082,0.0400185188381625
0.9,10,14.988,0.0124103410417498,0.9129,0.0026998807170586,0.04352,0.0312081635563298,0.54949,0.0359572969598466,0.45051,0.0438573507945798,0.07845,0.0389930231958777,0.0722,0.0378738870859352
1,10,15.078,0.0126637022998989,0.9096,0.00265485927434235,0.04413,0.0328455172564598,0.53805,0.0417033380612537,0.46195,0.0485733976487879,0.07965,0.0370665548429854,0.07361,0.0395566338161684
