DemandParameter,reps,inv_mean,inv_rmoe,serv_mean,serv_rmoe,gini_mean,gini_rmoe,minsl_mean,minsl_rmoe,maxmindiffsl_mean,maxmindiffsl_rmoe,wgtdstddev_serv_mean,wgtdstddev_serv_rmoe,stddev_serv_mean,stddev_serv_rmoe
0,10,12.181,0.00714962670555027,0.94304,0.0018159158270442,0.03272,0.0540950738016804,0.65776,0.0406646084307619,0.34224,0.0781543736600571,0.06189,0.0827223608947292,0.05644,0.0410871018009911
0.1,10,12.169,0.00737096048084347,0.94101,0.00206040270098625,0.03377,0.0527636416869982,0.65451,0.0370822235666346,0.34549,0.0702500394992563,0.06356,0.078982873420939,0.0579,0.0412222614223892
0.2,10,12.151,0.00736227186168541,0.93864,0.00221822531552595,0.03493,0.0498248608547174,0.64714,0.0342616156837375,0.35286,0.0628352943761658,0.06527,0.0736921534641359,0.05969,0.0406058134358561
0.3,10,12.137,0.00772622970396478,0.93602,0.0021312848842472,0.03622,0.0493118499608907,0.63234,0.0355293897400232,0.36766,0.0611071487466852,0.06724,0.0705927184636709,0.06189,0.0411872723188689
0.4,10,12.129,0.00763464732350689,0.9336,0.0021828826737036,0.0372,0.0485443349887582,0.62389,0.0296922545776555,0.37611,0.04925341179031,0.06856,0.0672454619156895,0.06372,0.0407757432273538
0.5,10,12.131,0.00787281984346563,0.93092,0.00226715476519719,0.03838,0.0447979920649013,0.61783,0.0300519839236849,0.38217,0.0485831363727404,0.07015,0.0604053397047498,0.06564,0.0415284453065084
0.6,10,12.138,0.00822948736487902,0.92807,0.00236056754642557,0.03963,0.0443591306900521,0.61726,0.0352536579262495,0.38274,0.0568549743730907,0.07177,0.0562145347889611,0.06768,0.0430882021499394
0.7,10,12.148,0.00847901987993239,0.92497,0.00243105546003726,0.04132,0.0433063374125889,0.61118,0.0429869353670615,0.38882,0.0675704828909023,0.07423,0.055076478152029,0.07045,0.0431686277407842
0.8,10,12.177,0.00821803090886595,0.92182,0.00244958590448558,0.04305,0.0421517444427335,0.60959,0.048815527128048,0.39041,0.0762210424476494,0.07665,0.0541274942706057,0.07287,0.0439376969146942
0.9,10,12.224,0.00853543432902424,0.91846,0.00246048109042228,0.04489,0.0387885068072964,0.60176,0.0554702860919536,0.39824,0.0838182989119475,0.07908,0.051096712473605,0.07511,0.0451886790983104
1,10,12.289,0.00895447825301179,0.91513,0.00247187896845897,0.04662,0.0381572548307178,0.59769,0.0590204216656243,0.40231,0.0876834178253759,0.08133,0.0488451113348345,0.07718,0.0480556022918377
