DemandParameter,reps,inv_mean,inv_rmoe,serv_mean,serv_rmoe,gini_mean,gini_rmoe,minsl_mean,minsl_rmoe,maxmindiffsl_mean,maxmindiffsl_rmoe,wgtdstddev_serv_mean,wgtdstddev_serv_rmoe,stddev_serv_mean,stddev_serv_rmoe
0,10,9.153,0.00364033650169344,0.94442,0.00200659890781721,0.03493,0.0321367358724469,0.38328,0.137323059176386,0.61672,0.0853437250634411,0.07399,0.023845801180032,0.08856,0.0181133274937346
0.1,10,9.117,0.00384640039846827,0.94311,0.00199924625305407,0.03609,0.0307477482386206,0.37786,0.136866959770727,0.62214,0.0831268676165604,0.07664,0.0218844284062987,0.09159,0.0170675313846128
0.2,10,9.095,0.00401566175178631,0.94178,0.0020122238107846,0.03726,0.0305642990132201,0.3762,0.138396763899716,0.6238,0.0834640310661642,0.07921,0.0218113959756065,0.09449,0.0170839481584887
0.3,10,9.082,0.00431383133334908,0.94033,0.00205969075556877,0.03843,0.0306958661937399,0.37974,0.139750971880145,0.62026,0.085559336506894,0.08169,0.0216158868386415,0.09725,0.0163160864791484
0.4,10,9.08,0.00448192753960336,0.93877,0.00203855197573228,0.03959,0.0295983904716687,0.38331,0.140089857950071,0.61669,0.0870742892715007,0.08396,0.0213762882664214,0.09984,0.0160001011765203
0.5,10,9.089,0.00484815707025749,0.93741,0.00211499387008516,0.04066,0.0297170634273799,0.38816,0.141290651631609,0.61184,0.0896367993876266,0.08603,0.0214906542728484,0.10199,0.0160465114147166
0.6,10,9.112,0.00516839475127929,0.93587,0.00210082508989634,0.04182,0.0292420655961408,0.39383,0.143646208133614,0.60617,0.0933272615755667,0.08791,0.0216225770103564,0.10387,0.0160954208443876
0.7,10,9.139,0.00592492554910999,0.93399,0.0021028211115443,0.04291,0.0294800509721745,0.39912,0.143382983192538,0.60088,0.0952386770267038,0.08953,0.0222301585501571,0.10536,0.0165397215692659
0.8,10,9.173,0.00674220047417311,0.93228,0.00216016448129603,0.04392,0.0281206564673922,0.40456,0.142689541042203,0.59544,0.0969476029894424,0.09107,0.0218801342338428,0.10669,0.0166501640701421
0.9,10,9.221,0.00740029897052414,0.93035,0.00221117880698772,0.04487,0.0256452326903948,0.40547,0.136291290574647,0.59453,0.0929507839626293,0.09238,0.0213619048839119,0.10784,0.0165254418195462
1,10,9.272,0.0078261573249218,0.92851,0.00231462118090656,0.04591,0.0253646746593076,0.41049,0.131617982495971,0.58951,0.0916487686973439,0.09379,0.0228296165669807,0.10879,0.0181310015094328
